query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
8740,8030,OK,1108,1659,,8.507933,0.06742616813728622,0.09127281932936882,0.9903186418046107,0.9967988904506957,0.02261484178009828,0.2519187935071259,1.5217522992215946,0.3236668668071505,0.053059971230718705,1.4767262872761613,208.42752306948472,3.0663373496662283,0.07624657194582983,0.41872670972602666,0.5881302486238514,-0.5676287912408778,-0.39568713470377403
7960,10880,OK,913,1370,,11.517858,0.8064351459042597,0.16746158774091413,2.575364691992744,2.7038647016227,0.10025562157883051,1.8998076293060275,2.143644922044824,0.29198834613774627,0.06841527582258644,2.1108702558041434,225.85462470083021,9.966927874789576,0.667948732535527,0.38905641044228617,0.6191246870431103,-0.5798642038074799,-0.3592732059731863
7860,10750,OK,1197,1774,,9.713335,0.03760426975572706,0.03190808565824422,0.925980770530388,0.9272931545235769,0.030177033456005913,2.35638227041184,1.1040497392251385,0.2556700403271175,0.045214278303330024,1.0577017253991903,254.06732966801442,15.908858703752916,1.8274997138929145,0.43241162217230245,0.571686372293485,-0.5420685101595598,-0.438584782040631
5180,4170,OK,1004,1584,,10.821649,0.16624247528057212,0.09822492721969966,1.0045297911729731,1.0229197418511111,0.051367180916416795,0.11641379900540337,1.3521247235134288,0.3182040747109726,0.10091519270201421,1.2813028925354653,134.8213512782981,-180.82268887448157,-0.521539781726674,0.14299483363225926,-0.6856109063074497,0.700358714882321,-0.1377963468134906
9020,8200,OK,534,979,,27.651958,0.034908871901058514,0.1406376471776603,4.869782728615473,4.871938156530995,0.04850574153478831,3.9458999457601913,1.993594055092207,0.29357303458532624,0.10282573806812567,1.9593033530445538,154.6657254790397,-15.29839010469372,-1.5014168723980255,0.3506358302328661,0.616114247611824,-0.6132584785817009,-0.3483845388278337
7840,10700,OK,1197,1780,,9.111896,0.46962822466008997,0.14360293948927824,1.8852263403579959,1.9481403512085445,0.12024168781817479,1.9318898654449779,3.641716638492635,0.3310603085675905,0.15556260935499333,3.5939370732946987,261.907668250029,18.34132370174983,2.4006465003794424,0.4180528515030177,0.5988935218066767,-0.5628831248708921,-0.38693791572262753
9380,8570,OK,588,1245,,12.665904,0.2056495583408589,0.3665998077646762,2.6052529695445017,2.6389449018915365,0.05362827699826231,2.854900811644469,3.294471860756294,0.4979798655619363,0.26094970812704865,3.2248432583524735,214.7811062284962,-10.201964328836285,0.31470345487752255,-0.6040082170518476,0.3534357630286247,-0.3540440724250092,0.6204111781124971
9080,8300,OK,967,1549,,4.6618137,0.7726658263948321,0.01550676588652521,0.5511626646331859,0.9492276976322498,0.012873494685879467,1.7282583305704906,7.723321619765851,1.833299823776902,0.9967732588215199,7.366964992501078,145.1851309537289,-26.15857032651182,-1.7930071933652536,0.0011329656069021077,-0.7052601180836784,0.7083831063692857,-0.028288811218054107
8820,8090,OK,1027,1678,,8.248806,0.2232679103304087,0.1791692095259687,1.4932117757096754,1.5204050685733423,0.026201649332809395,0.32822053467796136,2.000917191646105,0.28463888922623337,0.05966146309882814,1.9751552393417757,189.11992170838639,-3.802124599853383,-0.5146607007479929,0.4146104375147486,0.5953071607932549,-0.5659932611339457,-0.3916110286535143
8960,8190,OK,898,1567,,11.084501,0.22974167985292093,0.18954796057148338,0.45776069099587957,0.546126834205641,0.04159007577569442,3.5246097428748286,3.6231060567342572,0.5313452503492657,0.31568485898909904,3.5717284607411397,159.96366149024925,-14.023556188211186,-1.80949852162569,-0.4117640182904645,-0.5690103288471025,0.5837359328896635,0.40734506202976917
