query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
14518,13200,OK,1131,1131,,12.465137,0.06465739290477146,0.08107875987336335,0.45354972325686616,0.4652544413825884,0.007390991713602749,1.8433751270301753,1.254558400270107,0.21435847563546417,0.10397934456225155,1.2281102925985081,0.832444854794929,162.57219976348165,426.66249161484865,21.93549445835108,-0.6816767994237098,-0.013304733896329243,0.007339498829955196,0.7314956301580484
14598,13320,OK,955,955,,14.477897,0.600512863255777,0.5389698549645924,1.9628870824035136,2.1222699879522358,0.050769660760134644,3.229800415278273,2.500224035203893,0.2326324148334562,0.12408852190623909,2.414878461558705,0.9526514271130755,163.04646403984268,448.6034583933884,23.59607927554402,0.7069089877469891,-0.04605536398470104,0.058607990124603916,-0.7033659715854318
14558,13260,OK,1866,1866,,7.7959633,0.04869606522575437,0.09705786186499825,0.5299342361115011,0.5409453113960377,0.004490231460543175,1.6524781151073662,0.8604876482734494,0.1970405589141282,0.07951165670199911,0.8334235515395618,0.8357972887572022,162.60634694298673,437.29579922538846,22.567426959691804,-0.6824878379052995,-0.0089275535376281,0.002015693922633751,0.7308396451186762
7425,2000,OK,1742,1742,,15.929211,0.2553828500600823,0.04810149461128698,1.0226237812431962,1.055127268083231,0.023750846626361285,3.3285316707785833,0.7261552576244226,0.2667850138043226,0.15926825335462835,0.6016948130763566,1.034333443075697,-10.346523584748928,87.21958617431054,2.5405631257396606,-0.01718105637241065,0.7144237113398024,-0.6994023200887861,-0.011830749418955552
14678,13450,OK,1305,1305,,8.632912,0.08304568396165123,0.06671567655590953,0.7023924129899302,0.7104242879778166,0.014763205767409684,0.9035160595762738,0.9568730238352684,0.2852234544038772,0.15802929390801745,0.88319257617181,0.9739653660962392,172.46377068308863,450.6186244051116,23.582998575754846,-0.43929602191874256,0.5430364646521844,-0.5219505080205468,0.48958969593070245
17584,11353,OK,999,999,,20.167837,0.10689261935175709,0.04144807361504359,0.05161046284204018,0.12572833711239212,0.004506908143831934,1.4521399726409547,1.3593849892265797,0.19153137556860178,0.11484373991875779,1.3199307429894143,1.0581844722122864,160.89534835343372,113.98137315874072,7.714096501270524,-0.6970560937617732,-0.024479009074089314,-0.0061211979141182335,0.716572474492584
2624,1020,OK,1595,1595,,17.869131,0.37084586231079086,0.06282643272400802,0.050534005551457345,0.37950955186784574,0.016989392099952736,1.0956004737723393,1.5796777117262981,0.35418359942674027,0.1875623626233176,1.4948883509316868,1.0192012561971417,148.79575448967915,0.27450108650031446,0.9193895840812414,0.47827235966133524,-0.5145943723545642,0.5166029965104703,-0.4894584006035585
2304,630,OK,1545,1545,,12.785896,0.31251268564665335,0.10128741715022287,1.3413028517272698,1.38094773963925,0.04343209255372529,4.224254759024906,0.7701609267413583,0.33467856075381963,0.22222333818758688,0.5823034985936442,1.0028383621222885,15.652065557995815,3.068188282539512,-0.6884749506675301,0.4884293252902521,-0.5013766510193857,0.5053326453627535,-0.5046753070438216
17504,1310,OK,1734,1734,,9.656889,0.06307769357530185,0.10818768365330694,0.47124066816762245,0.48759731096070963,0.020397740709164048,2.5426184182589324,0.584120081963448,0.11005145328615873,0.08882396484557958,0.5285038594284215,1.0349426225227911,160.30099565878942,71.3288427099567,5.165827213066232,-0.6801808801446415,-0.03251579971527887,-0.007841363445423391,0.7322808245979499
18364,11953,OK,1657,1657,,16.885235,0.025628843930850288,0.036083510936771146,0.1024109042840107,0.1115654548640607,0.011900883507522919,0.13902126112455332,1.173137573114798,0.34595009991900705,0.1528213565221257,1.0998939743050418,1.0909933487868868,162.54504615773052,270.4598701738998,13.309404046403104,-0.6950502112215134,-0.03313070029025307,0.019642320371151902,0.7179287846504303
7885,900,OK,1680,1680,,18.57219,0.24457915566546687,0.09963267860230751,1.2378769951431208,1.265734999569841,0.026010883143843325,5.338302308204417,1.5115264276082145,0.1872327114824719,0.045739778736665127,1.423295743708307,0.9396193107329869,103.66845397057158,2.578995801826757,0.34817418607644596,-0.47430849313732354,0.5171177058055424,-0.4820754304994642,0.5246179667043157
2344,660,OK,921,921,,48.93973,0.9915921500580621,0.13728561223036084,8.115065291800903,8.176575506993983,0.016947573276678816,4.413126265279323,0.8310791179336704,0.3465673415696262,0.31091110717875114,0.6063893628003028,1.2203727036507797,24.56538475967354,3.337808222355937,-0.685508342438097,-0.4959353743186273,0.49360611753415284,-0.4987410849956605,0.5115255960063528
18044,11873,OK,1437,1437,,12.963439,0.11395636191854525,0.1369838224827588,1.7286253039767527,1.7377848145246348,0.014770556037242344,3.563770299270799,1.932811460591541,0.7055342463485601,0.3800897063620241,1.7486672614491787,1.1341599658004382,162.44477619272536,256.7687222148712,12.554327135868897,-0.6924597390703116,-0.020246074795234447,0.0008795389201021907,0.7211718468113892
15038,13810,OK,1644,1644,,12.913862,0.012881014332143614,0.14176045885326152,0.634116894950846,0.6498970569918088,0.013193847487876836,1.0834867254725467,0.8085527793240733,0.17530768238586614,0.060143820620058186,0.7623938283857168,1.0627849030323755,271.6308251327881,412.41641765189263,22.86100689102461,-0.1431884774234496,0.7047867007860893,-0.6768611909606324,0.15694487726449624
5154,11893,OK,1355,1355,,25.014027,0.03402814832866263,0.0935971258475236,0.9152746617811842,0.9206769484158142,0.01490607738852532,3.0474509003629064,1.7376740742551473,0.5921081386057279,0.29803573960303087,1.5733111217623605,1.09043378387611,162.58122222496294,261.1237578928069,12.765178430776997,-0.689331314329229,-0.014595143026503153,0.005576888900160291,0.7242777224210122
5074,11893,OK,1414,1414,,25.18916,0.21962293371680136,0.09467423915673992,1.6957132597823201,1.71249551940315,0.002726257184106812,3.8094513990843986,1.7615262912407001,0.6904829402349866,0.34565328139951623,1.5637642794005444,1.0979211933990478,162.35791699668127,259.577770727654,12.702612016642563,-0.6909360434189127,-0.016992426763694203,-0.0014187390438453002,0.7227147629022284
