query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale_x,scale_y,scale_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
22000,9900,OK,809,809,,6.870437876232386,1.8235235477518277,0.1157450376933632,0.6471585247388241,1.938414093814369,0.06280094735860606,7.84890936142661,1.9484743371658708,0.547466067163412,0.14452454870875553,1.8404919327192353,2.726878,2.9814,2.854591,-38.744332915159944,-61.3153419051607,-3.6818497758952176,0.4893480852056074,-0.5210376109830492,0.5256122808570082,-0.4612916535761034
6800,1550,OK,1516,1516,,6.950658388115764,0.08589455924921413,0.2603856174145046,0.35028130099169497,0.44483202997241994,0.03554060136700309,3.5523591403180856,0.3900599557786172,0.2428729152285508,0.08239915166795159,0.268688180675678,2.726878,2.9814,2.854591,-5.31713844288843,-36.75818970354961,-0.20438516190256523,0.11418424811333289,0.717223677201846,-0.6830556175967634,-0.07737685450675379
10150,8200,OK,796,796,,17.78513511631775,2.5054909460268604,0.08232559627599498,0.8928956363081049,2.661113489079867,0.02249587353316276,7.174663758235856,2.6700415690835584,0.6669020735659135,0.28021651894436184,2.563419585895099,2.726878,2.9814,2.854591,-38.31390715626982,-59.757193675506166,-3.843345433364641,0.5307027129163201,-0.4526728198996042,0.500215965593618,-0.5130554905589089
10200,8300,OK,823,823,,16.844652987223625,0.16580075462970623,0.011303577214830142,0.5940377332611686,0.6168455962651423,0.03996863282027215,5.433974934143628,0.2751627316946315,0.1542833393758158,0.03404698738321188,0.19354751035821982,2.726878,2.9814,2.854591,-39.00837365635247,-55.480261454585104,-4.050061859166166,0.4854569513309077,-0.51267151004593,0.5184382382954482,-0.4824119238418954
20400,900,OK,1152,1152,,7.659981344655514,0.047968973650123495,0.12732961164601114,2.0004008689460666,2.0050230644347082,0.04280015818794461,3.2210567130001126,5.354773708496185,1.238799941161263,0.46402343044208094,5.082078632176445,2.726878,2.9814,2.854591,-0.08609062387028324,-16.169450405656523,0.25985491655459286,0.12679139055773145,0.7145767558637631,-0.6842510295756082,-0.07144600607715382
23700,8300,OK,938,938,,11.874947033992292,0.028731461346957504,0.15283363950866377,0.3111592586255112,0.3478558644970265,0.03744297209151692,1.2367474430169643,0.5808086032254911,0.19839143038407497,0.0956696995347216,0.5264342000720226,2.726878,2.9814,2.854591,-38.00637016382842,-60.88574205445973,-3.8444070614961094,0.4981548550641288,-0.4900565660023578,0.5343049605268594,-0.47560962106585336
20500,950,OK,887,887,,12.181844368956567,0.4639351385706989,0.3911610299710893,8.693509312605174,8.714662754950506,0.0650420297796276,5.4381008425355155,4.555095715910564,0.8278943191052508,0.43799934778199956,4.427597177604236,2.726878,2.9814,2.854591,1.3644895130586934,-14.163243143604404,-0.14265547478937804,-0.1578708226200542,-0.6772654661847244,0.7117572701253566,0.09894382296310944
3450,40400,OK,1850,1850,,8.493968199677827,0.34422376061934,0.1049761018536548,0.04994649453684952,0.3633244165368317,0.017675587454757398,1.7885084891675627,3.8134872998627785,1.060643681801872,0.40455620601760856,3.581268073481976,2.726878,2.9814,2.854591,-35.91886555615228,0.5993466522125859,-4.889882155215334,0.7255067764482842,0.04093858891533218,0.07217246638936652,-0.6831947631243354
21100,1800,OK,1527,1527,,12.85256201873064,0.07267572463652561,0.156090805456509,0.6638702677347155,0.6858351353508134,0.03528109207349312,3.772103186693073,1.2402781133360863,0.36336193661627497,0.0671945490826224,1.0444762209555956,2.726878,2.9814,2.854591,-12.076697913305626,-44.39896758634761,-0.9862550473085199,0.34776871165543577,0.6874956949218062,-0.5746191533608693,-0.27607865047543795
5450,41950,OK,1237,1237,,12.416052233352184,0.13932123501100116,0.49292800401447917,2.5648985512995646,2.615548317681265,0.04324523042862574,2.4175948587658436,2.859769558336895,0.5699152213260499,0.34960736435933054,2.70986240444695,2.726878,2.9814,2.854591,-1.6622340597928504,15.500286173269693,-1.0178194354962975,0.11147812030538758,0.7095116803730652,-0.6944252468771699,-0.04403839923235504
