0,6000
0,6050
0,6100
0,6150
0,6200
0,6250
0,6300
0,6350
0,6400
0,6450
0,6500
0,6550
0,6600
0,6650
0,6700
0,6750
0,6800
0,6850
0,6900
0,6950
0,7000
0,7050
0,7100
0,7150
0,7200
0,7250
0,7300
0,7350
0,7400
0,7450
0,7500
0,7550
0,7600
0,7650
0,7700
0,7750
0,7800
0,7850
0,7900
0,7950
50,6000
50,6050
50,6100
50,6150
50,6200
50,6250
50,6300
50,6350
50,6400
50,6450
50,6500
50,6550
50,6600
50,6650
50,6700
50,6750
50,6800
50,6850
50,6900
50,6950
50,7000
50,7050
50,7100
50,7150
50,7200
50,7250
50,7300
50,7350
50,7400
50,7450
50,7500
50,7550
50,7600
50,7650
50,7700
50,7750
50,7800
50,7850
50,7900
50,7950
100,6000
100,6050
100,6100
100,6150
100,6200
100,6250
100,6300
100,6350
100,6400
100,6450
100,6500
100,6550
100,6600
100,6650
100,6700
100,6750
100,6800
100,6850
100,6900
100,6950
100,7000
100,7050
100,7100
100,7150
100,7200
100,7250
100,7300
100,7350
100,7400
100,7450
100,7500
100,7550
100,7600
100,7650
100,7700
100,7750
100,7800
100,7850
100,7900
100,7950
150,6000
150,6050
150,6100
150,6150
150,6200
150,6250
150,6300
150,6350
150,6400
150,6450
150,6500
150,6550
150,6600
150,6650
150,6700
150,6750
150,6800
150,6850
150,6900
150,6950
150,7000
150,7050
150,7100
150,7150
150,7200
150,7250
150,7300
150,7350
150,7400
150,7450
150,7500
150,7550
150,7600
150,7650
150,7700
150,7750
150,7800
150,7850
150,7900
150,7950
200,6000
200,6050
200,6100
200,6150
200,6200
200,6250
200,6300
200,6350
200,6400
200,6450
200,6500
200,6550
200,6600
200,6650
200,6700
200,6750
200,6800
200,6850
200,6900
200,6950
200,7000
200,7050
200,7100
200,7150
200,7200
200,7250
200,7300
200,7350
200,7400
200,7450
200,7500
200,7550
200,7600
200,7650
200,7700
200,7750
200,7800
200,7850
200,7900
200,7950
250,6000
250,6050
250,6100
250,6150
250,6200
250,6250
250,6300
250,6350
250,6400
250,6450
250,6500
250,6550
250,6600
250,6650
250,6700
250,6750
250,6800
250,6850
250,6900
250,6950
250,7000
250,7050
250,7100
250,7150
250,7200
250,7250
250,7300
250,7350
250,7400
250,7450
250,7500
250,7550
250,7600
250,7650
250,7700
250,7750
250,7800
250,7850
250,7900
250,7950
300,6000
300,6050
300,6100
300,6150
300,6200
300,6250
300,6300
300,6350
300,6400
300,6450
300,6500
300,6550
300,6600
300,6650
300,6700
300,6750
300,6800
300,6850
300,6900
300,6950
300,7000
300,7050
300,7100
300,7150
300,7200
300,7250
300,7300
300,7350
300,7400
300,7450
300,7500
300,7550
300,7600
300,7650
300,7700
300,7750
300,7800
300,7850
300,7900
300,7950
350,6000
350,6050
350,6100
350,6150
350,6200
350,6250
350,6300
350,6350
350,6400
350,6450
350,6500
350,6550
350,6600
350,6650
350,6700
350,6750
350,6800
350,6850
350,6900
350,6950
350,7000
350,7050
350,7100
350,7150
350,7200
350,7250
350,7300
350,7350
350,7400
350,7450
350,7500
350,7550
350,7600
350,7650
350,7700
350,7750
350,7800
350,7850
350,7900
350,7950
400,6000
400,6050
400,6100
400,6150
400,6200
400,6250
400,6300
400,6350
400,6400
400,6450
400,6500
400,6550
400,6600
400,6650
400,6700
400,6750
400,6800
400,6850
400,6900
400,6950
400,7000
400,7050
400,7100
400,7150
400,7200
400,7250
400,7300
400,7350
400,7400
400,7450
400,7500
400,7550
400,7600
400,7650
400,7700
400,7750
400,7800
400,7850
400,7900
400,7950
450,6000
450,6050
450,6100
450,6150
450,6200
450,6250
450,6300
450,6350
450,6400
450,6450
450,6500
450,6550
450,6600
450,6650
450,6700
450,6750
450,6800
450,6850
450,6900
450,6950
450,7000
450,7050
450,7100
450,7150
450,7200
450,7250
450,7300
450,7350
450,7400
450,7450
450,7500
450,7550
450,7600
450,7650
450,7700
450,7750
450,7800
450,7850
450,7900
450,7950
500,6000
500,6050
500,6100
500,6150
500,6200
500,6250
500,6300
500,6350
500,6400
500,6450
500,6500
500,6550
500,6600
500,6650
500,6700
500,6750
500,6800
500,6850
500,6900
500,6950
500,7000
500,7050
500,7100
500,7150
500,7200
500,7250
500,7300
500,7350
500,7400
500,7450
500,7500
500,7550
500,7600
500,7650
500,7700
500,7750
500,7800
500,7850
500,7900
500,7950
550,6000
550,6050
550,6100
550,6150
550,6200
550,6250
550,6300
