40850,4000
40800,4000
40750,4000
40850,4050
40900,4050
40800,4050
40850,4100
40800,4100
40900,4100
40850,4150
40900,4150
40750,4150
40900,4200
40850,4200
40950,4200
40950,4250
40900,4250
40850,4250
41000,4300
40950,4300
40900,4300
41000,4350
41050,4350
40950,4350
41050,4400
41100,4400
41000,4400
41100,4450
41050,4450
41150,4450
41200,4500
41150,4500
41250,4500
41250,4550
41200,4550
41300,4550
41250,4600
41300,4600
41200,4600
41250,4650
41300,4650
41350,4650
41350,4700
41300,4700
41400,4700
41350,4750
41400,4750
41450,4750
41400,4800
41450,4800
41350,4800
41450,4850
41500,4850
41400,4850
41500,4900
41450,4900
41550,4900
41550,4950
41500,4950
41600,4950
41600,5000
41550,5000
41650,5000
41650,5050
41600,5050
41550,5050
41650,5100
41700,5100
41600,5100
41700,5150
41750,5150
41650,5150
41750,5200
41800,5200
41850,5200
41800,5250
41850,5250
41750,5250
41850,5300
41900,5300
41800,5300
41900,5350
41950,5350
41850,5350
41950,5400
41900,5400
41850,5400
41950,5450
41900,5450
41850,5450
41950,5500
41850,5500
41800,5500
41750,5550
41800,5550
41850,5550
41700,5600
41800,5850
41750,5850
41950,5850
41800,5900
41950,5900
41900,5900
41850,5950
41800,5950
41950,5950
600,6000
650,6000
700,6000
8900,6000
8800,6000
9000,6000
650,6050
700,6050
750,6050
8850,6050
9000,6050
8950,6050
750,6100
700,6100
650,6100
8850,6100
8950,6100
9000,6100
800,6150
750,6150
850,6150
8850,6150
8950,6150
9000,6150
800,6200
850,6200
750,6200
8950,6200
8800,6200
8900,6200
850,6250
900,6250
950,6250
8850,6250
9000,6250
8800,6250
950,6300
1000,6300
900,6300
8800,6300
8850,6300
8900,6300
1000,6350
950,6350
1050,6350
8850,6350
8800,6350
8950,6350
1050,6400
1100,6400
1000,6400
8850,6400
8800,6400
8950,6400
1100,6450
1150,6450
1050,6450
8800,6450
8850,6450
8950,6450
1150,6500
1100,6500
1200,6500
8800,6500
8850,6500
8950,6500
1200,6550
1150,6550
1250,6550
8800,6550
8850,6550
8950,6550
1250,6600
1300,6600
1200,6600
8950,6600
8800,6600
1300,6650
1250,6650
1350,6650
8800,6650
8950,6650
8850,6650
1350,6700
1300,6700
1400,6700
8800,6700
8950,6700
8850,6700
1400,6750
1450,6750
1350,6750
8950,6750
8800,6750
8850,6750
1450,6800
1500,6800
1400,6800
8800,6800
8950,6800
8850,6800
1500,6850
1450,6850
1550,6850
8850,6850
8950,6850
8800,6850
1550,6900
1500,6900
1600,6900
8950,6900
8850,6900
9000,6900
1600,6950
1550,6950
1650,6950
8950,6950
9000,6950
9050,6950
1650,7000
1600,7000
1700,7000
9100,7000
9150,7000
9200,7000
1700,7050
1650,7050
1750,7050
9050,7050
9100,7050
9150,7050
1750,7100
1800,7100
1700,7100
9000,7100
9050,7100
8950,7100
1800,7150
1750,7150
1850,7150
8850,7150
8950,7150
8800,7150
1800,7200
1850,7200
1750,7200
8850,7200
8950,7200
8900,7200
1850,7250
1800,7250
1750,7250
8850,7250
8950,7250
8900,7250
1850,7300
1800,7300
1750,7300
8800,7300
8850,7300
8950,7300
1800,7350
1850,7350
1750,7350
8950,7350
8850,7350
8800,7350
1800,7400
1850,7400
1750,7400
8800,7400
8950,7400
8850,7400
1800,7450
1750,7450
1850,7450
8800,7450
8900,7450
8950,7450
1800,7500
1750,7500
1850,7500
8950,7500
8900,7500
8800,7500
1800,7550
1850,7550
1600,7550
8850,7550
8800,7550
8950,7550
1850,7600
1800,7600
1600,7600
9050,7600
8950,7600
9000,7600
1850,7650
1800,7650
1700,7650
9100,7650
9050,7650
9150,7650
1850,7700
1800,7700
1700,7700
9150,7700
9500,7700
9250,7700
1900,7750
1700,7750
1650,7750
9550,7750
9500,7750
9600,7750
1900,7800
1950,7800
1700,7800
9500,7800
9450,7800
9400,7800
1900,7850
1950,7850
1650,7850
9600,7850
9650,7850
9700,7850
1900,7900
1950,7900
9700,7900
9650,7900
9750,7900
9750,7950
