query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
22000,9900,OK,809,809,,1.0255893,6.66272541768559,0.16625751452290283,2.646489665204378,7.171015207112765,0.16622885488138772,7.84890936142661,4.408242686947983,1.0124743433857881,0.546284691247012,4.163493140941675,0.1221935327629505,-37.26044531945428,-66.32505071862353,-3.2480279271482084,-0.519347183333174,0.5263147435028257,-0.48126521761392826,0.47080259584083806
6800,1550,OK,1516,1516,,9.794557,0.21261365882550742,0.001734845239820093,2.0846984569886957,2.095513119543331,0.06123500541485351,3.5523591403180856,1.532149191206031,0.13120382754994475,0.041699556272584704,1.5210575975617417,1.13642732797335,-6.154086263904011,-39.07002258238364,-0.014524805147613146,0.1470319427279894,0.7292083732420178,-0.6606247526933111,-0.10105291851433455
10150,8200,OK,796,796,,7.870873,5.834947648906123,0.018856042737986745,2.7005792859685536,6.429626590683572,0.08279867774732204,7.174663758235856,4.385055087686232,0.9025989005183872,0.5356140119579337,4.247427331805377,0.4436117835863245,-36.319313358747124,-62.741749667370364,-3.5552180415505426,0.5487501550942998,-0.4450115302115013,0.4733228554305817,-0.5261211645522739
10200,8300,OK,823,823,,19.543629,2.0183414678036216,0.6798093724416817,8.720826178775434,8.977118262779554,0.07663930230714461,5.433974934143628,1.7618358051624745,0.17299160111239908,0.041979548362457986,1.6971268235481014,1.0179309266172667,-31.114366456800298,-57.508567428095496,-3.6598263813177434,-0.5048185976195123,0.5144027019102798,-0.49751287834411073,0.48273075274590765
20400,900,OK,1152,1152,,5.3991833,0.22129904074874773,0.16723138625299125,1.114480518999478,1.148480051726524,0.02901390296816281,3.2210567130001126,4.323447259464333,0.9807418215232533,0.5247748947519991,4.061578504173331,0.4630125217224891,-0.5565257482749432,-16.969239314780836,0.416751293472778,0.1284900285951874,0.727958152983534,-0.6681617738405512,-0.08442205893401133
23700,8300,OK,938,938,,17.11367,0.028378275220030336,0.3270900109332422,4.478866395493558,4.4908838095010015,0.07098570342154417,1.2367474430169643,2.79348644355171,0.1436578698370381,0.1383757650110718,2.7444110437496647,1.1308983165194206,-33.821795899348146,-61.06528245478889,-3.625142283690853,-0.5092836313226708,0.5097453406851554,-0.508172689002587,0.47175246546091176
20500,950,OK,887,887,,30.65059,0.2649964444057909,0.005994680314511738,2.4461747223358303,2.460493817089277,0.014820506658600923,5.4381008425355155,1.7638752222148446,0.3078443210503621,0.19211536307799326,1.6688108175194465,1.4812350646597516,-3.0260023758834436,-24.394990292615113,0.05524369125010942,0.14727471678699486,0.7023449347421961,-0.6915982760297766,-0.08193640845150377
3450,40400,OK,1850,1850,,1.3727926,1.0782179247511767,0.024720120490360372,1.4608773433373885,1.8158545068061753,0.0053738955882324,1.7885084891675627,5.618274083083563,1.3928619819706438,1.1494460025927427,5.25360064665044,0.11108473519728476,-35.140718707500646,2.0866618805564143,-4.727708480896242,0.7225868446931177,0.03625681521852669,0.07524933831196903,-0.6862151501608403
21100,1800,OK,1527,1527,,3.4906526,0.5428487446755995,0.5109887589322202,3.3986928761308874,3.479498173244787,0.02379347679298394,3.772103186693073,4.801061210467917,1.1288688654233157,0.7769102118385659,4.5413174713750015,0.2123502882245606,-14.021301467535359,-46.47846489823639,-0.8278210675994703,0.3676384499768244,0.687189440507,-0.5652995534218792,-0.2702758921090411
5450,41950,OK,1237,1237,,26.00984,0.7136463122649561,0.22094093813441024,6.059141736999271,6.105022894813715,0.015383853969040878,2.4175948587658436,2.9629642149040323,0.15787239810523235,0.17238566799868038,2.9299459262529677,1.4636672837315583,-4.584420627205003,7.320582043098275,-1.0256723044201566,0.12341844632091171,0.7223962039989462,-0.6787854228190552,-0.04649689585339596
