query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale_x,scale_y,scale_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
14518,13200,OK,1131,1131,,11.98139582524575,0.04989171778463592,0.15790156212765388,0.5225005815684651,0.5481139886604239,0.029413198267148867,1.8433751270301753,0.628197472400453,0.454402763282884,0.04806347341271089,0.42310510285794134,1.1997879307427535,1.0883069483223515,1.4297655374715448,162.54883359518018,426.5789439797228,22.15312666765375,-0.6859635622564331,-0.02019358651355396,0.022423435771660845,0.7270099035421586
14598,13320,OK,955,955,,14.47189042288648,0.28073840137896877,0.17802651560088803,0.7269585665223448,0.7993598987352534,0.0594956122193622,3.229800415278273,3.1440760760496147,0.8474369464813364,0.23933689887994136,2.9631447726997173,2.9282021849240407,2.7287927915275323,2.7207402359718684,163.4220267659576,447.29090537861003,23.375312002924534,-0.6977412116150544,0.012955870918856737,-0.03491903395789457,0.7153810230151043
14558,13260,OK,1866,1866,,7.938426758356702,0.01828825917054465,0.05005049686853219,0.0075123523298870065,0.05381401395365634,0.03354438812338071,1.6524781151073662,0.5290284255629719,0.2961304383214052,0.03247676518839371,0.41537407427920847,1.638075640965889,1.5789594014190917,2.3811014586088097,162.67221562071512,437.82039738714184,22.768707942544463,-0.6863288709133452,-0.022246772844538118,0.008337488722726934,0.7269031904804207
7425,2000,OK,1742,1742,,17.589600911954186,0.021029573780467742,0.1748799031580336,0.47043737906568106,0.5023311170175889,0.037494117688356365,3.3285316707785833,1.9737737292308053,0.5941519404971688,0.1319820998787019,1.8633508042930176,1.2858331216956151,1.1800219457267287,1.8092293844308531,-10.78911923626352,86.65966000457593,2.8236963911375295,-0.033146136146728955,0.7193734569091557,-0.6937085321747718,0.013100974812482888
14678,13450,OK,1305,1305,,8.24946487911001,0.04701351812968574,0.026931065736035605,0.6159729190435339,0.6183511867730351,0.02600035511669398,0.9035160595762738,0.6512950287112372,0.42929822064869627,0.14467587975059792,0.43640505893205983,2.367082478607399,2.2958949308412815,3.2563794020205883,172.5406660334109,450.5784658330123,23.623581996870122,-0.4489606763807954,0.5311634702265241,-0.5174656705820488,0.49852678837719994
17584,11353,OK,999,999,,19.451887688890153,0.23109110532332577,0.06260922113820525,0.5372134870254288,0.588150783535234,0.029884553169033552,1.4521399726409547,1.5637848823328184,0.5721654860627123,0.17621116879247867,1.4802900106793428,1.523117930507643,1.5872316273661509,1.945728931635444,160.96309332417624,114.59331122710131,7.646207736046564,-0.6945385492910643,-0.035176634683513675,0.0007921183701303481,0.7185945870026396
2624,1020,OK,1595,1595,,16.003647485889925,0.17209266708447557,0.049477649546555216,0.24065987446575732,0.2999684967571994,0.03019429743615232,1.0956004737723393,0.7805276113878615,0.4593778469692269,0.1293748030086087,0.5623483689539186,2.705421579949917,2.6617019942804503,3.4120296202257197,149.00568547973452,0.07683440747294024,1.0183623303898015,-0.4835533258452744,0.5095169027243038,-0.5040853874598298,0.5024605746241981
2304,630,OK,1545,1545,,13.188091671383523,0.004163310805199744,0.19404871214420474,0.12240289850521702,0.22946613127902685,0.036429082160020304,4.224254759024906,0.6088015399327559,0.3635220573472867,0.1839522178596685,0.48256135054471816,1.0443395820649635,0.8710038124593141,1.5908150275700892,16.86922192380807,2.3954688526349504,-0.31330827372600034,-0.5082944355671862,0.488230474302529,-0.47970192044886145,0.5226412136939041
17504,1310,OK,1734,1734,,9.361559115544797,0.02576897260866773,0.04729151394670553,0.10929032762462931,0.12183966083741585,0.03428863655574532,2.5426184182589324,0.43161648397493324,0.3041447404342576,0.03095950413256654,0.30415925121401166,2.225248122764023,2.274316324643719,3.2717750292015397,160.2836532796175,71.68108078954917,5.247770525304652,-0.6796059088753614,-0.037950098831429545,-0.003521544882476805,0.7325866483509097
18364,11953,OK,1657,1657,,15.478825355604828,0.2687646191689967,0.06284930788468834,0.8958446407947048,0.9374017689652788,0.05796068466910078,0.13902126112455332,1.8928122503445928,0.3403592710543222,0.16727333249825138,1.8255370653498053,2.517587416527273,2.6463048340585957,3.852478905137522,162.7241427286932,271.4915824776364,13.255775220862034,-0.6912031121329386,-0.05403183289034408,0.03591730438070679,0.7197421524812021
7885,900,OK,1680,1680,,20.562726078492453,0.027958827383940482,0.08038731486954007,0.5620915892787197,0.5684986993463542,0.03175932441276349,5.338302308204417,0.544760146051853,0.34887525494213656,0.04357594448221436,0.39071037689084687,1.0929649700145114,1.025231730699555,1.496812915054411,104.3400198827879,2.009331907883331,0.564187580706762,-0.4911174959635971,0.5049766328484657,-0.4654394624804794,0.5358808750098797
2344,660,OK,921,921,,51.34038701497083,0.013446100962130059,0.30714403445991684,0.12842149543631187,0.3331821364141497,0.034176458303699524,4.413126265279323,0.8866135573021859,0.42130073973873516,0.06424924701576984,0.7902491144415293,2.1038794547814135,1.975442027951748,3.2759551041099186,32.818086481900565,2.657342984000509,-0.15517004059535983,-0.5096398165318164,0.48787419724909203,-0.4812699967909122,0.5202165080549117
18044,11873,OK,1437,1437,,12.093832305723229,0.13445213223060498,0.04335765292009081,0.643674507360219,0.6589947900807076,0.03520145958492309,3.563770299270799,2.2138348923664393,0.6580791073354109,0.20788131513036479,2.0901261922362795,2.4132879742575963,2.241438512597261,3.622756977410028,162.4838481798623,257.8333474246784,12.80548161733295,-0.6949214542007603,-0.03144066273684875,0.006128251420816378,0.7183718408684262
15038,13810,OK,1644,1644,,12.376835222084411,0.0017230378242146793,0.12908302688751094,0.17515453548929227,0.21758793163283505,0.032657483667382074,1.0834867254725467,0.9704084174227026,0.40676067612907696,0.04693106681000736,0.838184449584551,2.1885385375370308,2.0417159568702576,2.7485557845889796,271.4217593019021,412.79368540368307,23.164450718026075,-0.15795241270344665,0.7059457035281721,-0.6716759510147057,0.15982213807781753
5154,11893,OK,1355,1355,,26.02291255634676,0.08932736165992505,0.04319192471077557,0.2763685541357628,0.2936400817607099,0.0330400732494432,3.0474509003629064,1.783951278247278,0.5462478573222198,0.17707224117815934,1.6628737049788498,2.4358363318728102,2.3498045582596583,3.661086425917257,162.58358184757105,261.74683364598013,12.953672573002654,-0.6918930547665114,-0.028352306359767848,0.008406328544392824,0.7213941232990126
5074,11893,OK,1414,1414,,25.67035217611037,0.18337145428040785,0.024991449325125557,0.20683162691210866,0.27754096035610987,0.02911468332114056,3.8094513990843986,1.7091463561925428,0.5308404346956175,0.15650558882013033,1.583816521733354,2.422528473268621,2.324029026001993,3.7116270666399496,162.46987143491262,261.04881993654647,12.908889298088173,-0.6927711423556953,-0.03091500870479969,0.004454743864621171,0.7204807851796382
7725,640,OK,1645,1645,,14.296361047842028,0.0012050276349433175,0.19135087662401434,0.5297399211045268,0.5632415060062691,0.03316238364596896,1.9050063446730972,0.9377692174824335,0.5340708413025711,0.04156080874060286,0.7778989843598492,1.6453047653421984,1.4612774623518883,2.459166349243028,21.14128578851211,2.520740262249523,-0.31427148112110465,-0.5038106440715192,0.4857058002854934,-0.48523726464409206,0.5242227651390093
4450,1350,OK,1334,1334,,13.633225959823712,0.01716961951346485,0.2948359523837451,0.2955039190220748,0.41778654934029663,0.043888007487464444,0.4332073332987968,1.1215608221366227,0.493012013637818,0.03702747637006709,0.9825319878318091,2.176989116330785,1.9024216863325927,3.4070554382303486,160.4925087999637,88.40887369339491,6.720027123979017,-0.6911354872906287,-0.02415066338551746,0.014946341329723176,0.7221669409121689
8005,1060,OK,1804,1804,,9.844561047535436,0.1944114394381839,0.06913377777700207,0.5440746638791506,0.5818870396299932,0.0493110166875734,0.872695724173187,0.6865487189248016,0.2604707101009906,0.04119640152103632,0.6209276554949601,2.320898059830282,2.4114936076884717,3.1934582750434504,154.54704576558453,2.178364435008142,1.1456678523302164,-0.549625797111906,0.4155125635366164,-0.3968576807940066,0.6064361251501545
18104,11873,OK,1417,1417,,12.324618769080795,0.07933640261292235,0.06747791602742949,0.3170912348322603,0.3337579738948752,0.03665871490160017,2.068266081415497,2.258996629007825,0.6221617577610109,0.2288455877510457,2.1539177157260756,2.307862224960621,2.179323991121023,3.3822917067811473,162.49738704522338,259.6709945288068,12.883164877838706,-0.6924858186001319,-0.0319079192318377,0.008216980989415635,0.7206786780191426
7685,550,OK,1029,1029,,20.577269483503958,0.18372257905192668,0.21022164578141073,0.0711827472805816,0.2881216928989338,0.027391506366607393,1.1901176619275098,1.2836223385990826,0.5783359804896906,0.06246964717045578,1.1174742553541162,1.401508142727406,1.2978368725182878,1.5449588868829942,5.21985985310615,2.903531045470175,-0.38404877642834573,-0.5011345666489764,0.4969592159583312,-0.4869685499220355,0.5145457367139031
18084,11863,OK,1611,1611,,10.378538580673752,0.1456093038557138,0.1250834636273782,0.6923266621471051,0.7184456481614452,0.03448129815841396,1.4567507901482322,1.7752463603967539,0.750458809515562,0.17396686857208787,1.6097435983313408,2.352491793371947,2.069662618854027,3.158585169871303,162.40470073176905,258.2339769636418,12.880827656491208,-0.6925247304232695,-0.029016035502976063,0.007793642426014219,0.7207682197305895
18184,11893,OK,1448,1448,,24.334312536134252,0.18092600157745897,0.046280990434474624,0.05637472605330984,0.195075005728536,0.029221047265676738,2.397680358727659,1.7112339639354874,0.5531885554121494,0.17722969260807958,1.6115725246382304,2.4988054691866854,2.391395710845778,3.6260199907609345,162.42181279141252,262.7292932114657,12.98835894154241,-0.6922260509577387,-0.027187937579896546,0.005075727708275599,0.7211505719430842
7805,760,OK,1051,1051,,31.644049314162544,0.10224201705921798,0.18957427689329803,0.09897046169672885,0.23703794801764952,0.03241740417872579,3.244937261781925,1.0930756775342245,0.49961736207732466,0.08627470212511856,0.9793501917634693,1.7198050690017075,1.6107975242344155,2.51227382329955,61.66556777374793,2.8463241652743956,0.35215698956679353,-0.49461455780165126,0.4856235063118648,-0.4789606289159506,0.5386306390064385
4654,11513,OK,799,799,,14.731068960910592,0.050714981943146054,0.11439739817738478,0.9031133830615672,0.9117414966799294,0.052666260314793,3.2472573167442462,1.0953666019666422,0.6528665391493598,0.2227041367460445,0.894283834119526,1.2719606808459967,1.1969698603987087,1.5716643151113072,160.9050007720697,167.07914111643515,8.92369461660604,-0.6931500791050514,-0.04173146573542457,0.005039772495759255,0.7195665732212866
14678,13440,OK,936,936,,11.949902951380853,0.06446952279659884,0.017660697271080952,0.2983894510042808,0.3057850291763121,0.010796396367402416,2.8897431416988844,1.3189135707015085,0.5172622927893675,0.1821776377334458,1.1141636596887294,2.541667598998545,2.4704541909181175,3.184507711257716,172.84711891636,450.443727884987,23.645465142609172,-0.44659059058764383,0.5341355341711075,-0.5219381352884809,0.4927845964170436
7525,2100,OK,1730,1730,,11.470875407803142,0.041017807272483275,0.05678910130187845,0.2351193652142882,0.245333606419682,0.037498911446061774,0.37893578754368834,1.8142718071149213,0.4220469143007702,0.1673598525105201,1.7186706969051286,1.1806595659200148,1.1614101128806347,1.6301155427214642,-11.374654704033421,47.681373918571154,0.906741089298578,-0.019301533709789518,0.7201866282558996,-0.6934856247695792,0.006029885222371217
17724,11553,OK,1757,1757,,13.13528835759831,0.02901993158997264,0.09212941305283395,0.1779124533462724,0.20244215528055398,0.03445190306484725,0.12316748407041957,0.8656224024162573,0.3115925089987618,0.024992742023005166,0.7084557666769422,2.3121606117865037,2.139451324726972,3.2491200669332967,161.7290503971115,178.8713816934333,9.481185364859149,-0.6897011978762841,-0.04446927574987249,0.0016100345509109807,0.7227255004156455
5014,11843,OK,801,801,,34.75672870390668,0.11926548161953215,0.262938876969382,0.74750663558823,0.8013284460046916,0.05113064095302136,3.737552324555806,2.6043155294956137,0.8544848826006061,0.2547271157713336,2.4295600153196992,2.5524210839351316,2.2352494749794345,3.548196679181405,162.19176991129453,260.5904894574247,13.042466926181893,-0.6948467362718138,-0.04678404475380479,-0.000308177189724167,0.7176344273205557
18284,11923,OK,1489,1489,,21.445071285683095,0.25834902603445653,0.11993128660727555,1.2385815102146838,1.2709098670660777,0.019859789672490934,4.3829342145498265,1.2924733975281626,0.3533086269516095,0.091425194039918,1.2117176219057697,2.1913780187728027,2.2236820841470473,3.3586480844391926,162.34606120804236,265.50025835742247,12.928299881478882,-0.6883282526854315,-0.023306730364583025,0.0037755533283267526,0.725015005411473
5034,11853,OK,938,938,,28.403422210624672,0.10648019095067085,0.24399974680914036,0.5161498286082096,0.5807620451442226,0.045367742885785343,2.4472488652339504,2.440252441157588,0.8309642882175324,0.2764724242975166,2.2707421436887887,2.4842403071475467,2.2259237475916844,3.474583343178071,162.28826646982634,261.3083643344916,13.07687595211839,-0.6948344206571062,-0.04096494734109109,0.004770009309670104,0.7179862449731406
