query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
11540,800,OK,1305,1305,,25.167715,0.039756834205651015,0.013011380874477622,0.024810395548086506,0.04863597049066519,0.007385679063752652,1.3033169354949938,0.41319519531379756,0.08898921158288164,0.07173409916216977,0.3939995022038456,-1.7973093389495702,0.864900456029307,-0.6386127869175048,-0.4457758854794356,0.5497152694571202,-0.5492083598588932,0.4443727713438521
7320,2870,OK,1811,1811,,30.063667,0.7412266495042794,0.08117938880288673,6.705528624966806,6.746860097804827,0.010009735242929944,2.128807534437674,2.4779446589850953,0.1176118588405386,0.03921873435352441,2.0397055131425423,-11.824511328011726,11.544741567188883,-0.8095752579814401,0.02498326610077304,-0.7036220383531228,0.7101217460175211,-0.0043553865226600786
3019,860,OK,1524,1524,,33.664093,0.02457746153931828,0.013287811114458689,0.0053943639416085265,0.028455521472373818,0.0031404303542530237,0.919288125694955,0.3620612963123489,0.09846228359985054,0.0680565665744508,0.34044033595083434,13.042023422757204,-0.019762961152009068,-0.7512078405886158,-0.49906228980905526,0.49796690844171804,-0.49721666477106063,0.5057087870123306
11580,100,OK,1746,1746,,19.3458,0.008814515726865702,0.018685554847960705,0.3404131064638737,0.3410394826114124,0.005730284810343763,0.1363640716704028,0.35375143495565603,0.06606968479938402,0.05452048273819443,0.3394673408659603,5.815935846002181,0.18670423991080226,-0.6846983107001765,-0.5034363526432214,0.50508874826897,-0.4979833153986611,0.49340633639418596
11420,670,OK,1435,1435,,32.651047,0.32644261613497966,0.12303823757423207,4.075459574339683,4.090363545164587,0.01571824019693206,0.6105202614074254,0.7517902133223014,0.12094594782055007,0.055865985425176845,0.666840493476573,-9.996331597830359,13.794854487384756,-0.8348143267028458,-0.42809631474932114,-0.5547083713920566,0.5812066185271869,0.41380071844526206
3430,9180,OK,1725,1725,,19.480364,0.04453010522109918,0.13727233171445016,1.187771197280994,1.1965061806842663,0.004012196965712585,5.001097698778856,0.9808406983313798,0.2755912853911128,0.11600772025239325,0.8088434211562259,68.40627917992205,44.76273014939619,-0.47032857179953114,-0.689153308659203,-0.013607488712082838,-0.007951964143657507,0.7244441453150697
3350,9110,OK,1902,1902,,16.658901,0.021727938863463303,0.09795237555738759,0.7485523625727197,0.7552465893453544,0.00512066037075511,1.6592498861887115,1.6069092725924343,0.3998651404182112,0.13769370372320733,1.4062823516990557,68.2656423351415,29.01254062728918,-0.9412432455775427,-0.7039327384929076,-0.02534723643878364,0.001964893979208315,0.7098114936195684
11220,470,OK,752,752,,50.670265,0.033373992359189864,0.06861951016433979,0.9376423700566301,0.9407420872197648,0.00773812963446298,6.940530530387305,0.4860884200826631,0.0829730165813648,0.057370108291281696,0.45163427806525913,49.08337019691743,13.087106053104995,-0.8083342158100949,-0.4969604500438472,-0.5003714075720754,0.5190923347262509,0.48290984003746146
3690,9360,OK,1149,1149,,23.59579,0.7156390896559944,0.38019429610449146,4.272078802692743,4.348257617235979,0.026384780876933325,3.410251718643819,1.4308892814876024,0.36820236463972167,0.14355783085223756,1.202943072592503,70.71044955128697,112.07661950637397,1.0811960342121274,0.7102329210231552,-0.09748874201395204,0.08382343646818641,-0.6921262706862944
11540,30,OK,1534,1534,,16.00172,0.005714457661746941,0.04667435788890887,0.640887610933923,0.64261036449726,0.010029152100534757,2.0144942336153395,0.4536850269486386,0.0740093702708563,0.04182747691350297,0.4426810799615599,-1.159910538655688,0.6723040494448026,-0.6974586731723885,0.451688649163267,-0.5466519912651283,0.5483780799804839,-0.44320474507822105
