2156,30640
4143,17586
3803,17246
1946,30540
5010,18720
4253,17646
5240,18900
13816,11930
14936,25640
1936,30560
13726,11870
1305,16968
1435,17148
1445,17128
1726,30260
15493,27626
13876,11990
15153,21560
14686,25340
15243,27106
1245,3501
800,3086
14576,25220
4433,17746
1485,17188
4513,17686
13616,11770
1726,30240
2196,30700
15123,21460
15393,27346
13986,12050
4830,18560
15143,21440
4523,17806
4593,18186
15133,21460
1385,17088
14906,25620
15273,21820
1245,16908
14486,25060
4950,18680
2026,30600
15393,27426
4493,17866
1130,3366
5180,18860
4453,18006
15453,27526
1495,3761
15283,21860
14416,24980
14756,25420
15173,21640
3943,17426
15263,21800
4423,18226
14966,25680
1335,17028
14896,25600
1686,30180
14796,25480
15553,27646
15213,21680
4393,18066
2276,30740
13596,11750
940,3186
4073,17526
440,3026
13936,12030
13526,11670
1676,30140
4533,17966
4503,17866
1345,3601
4740,18380
15553,27666
1040,3266
13486,11610
2076,30620
2246,30720
15173,21600
2336,30780
1856,30460
14646,25300
15163,27026
1000,3226
1100,3326
1455,17148
4473,17746
14586,25240
13926,12010
2006,30580
15143,27026
5300,18960
13636,11750
1275,3541
13376,11510
4700,18360
4373,17726
13566,11710
13956,12030
1816,30420
3973,17466
3823,17306
4573,17966
5040,18740
14626,25300
15193,21660
1195,3441
15373,27346
820,3106
840,3106
15413,27526
15133,21480
4940,18660
5120,18800
4503,17726
2406,30840
15303,27206
14716,25400
1060,3306
4403,18006
14576,25260
4113,17566
15203,27086
15303,27186
13536,11690
14846,25540
15403,27426
15183,21580
4333,18006
1906,30500
4203,17626
14456,25040
4720,18460
5080,18780
1140,3406
4213,17626
13736,11870
4323,18086
15133,27006
5210,18860
1656,30080
14676,25360
1255,16908
2206,30700
4393,18126
15243,27146
14496,25120
15383,27346
4483,17966
14606,25300
5090,18780
4573,18026
15413,27386
15243,21760
2146,30660
15193,27086
14606,25280
1355,3621
14836,25540
2016,30600
4493,17806
1826,30420
920,3166
14836,25520
1455,3721
13646,11770
14676,25340
4533,17946
14546,25180
4413,18066
1435,3681
1215,3441
770,3066
14716,25380
1335,17008
1806,30380
1976,30560
4563,18046
2316,30760
2116,30640
4243,17646
4313,17886
15006,25840
1756,30300
13796,11910
15213,27086
3983,17486
15213,21640
14686,25360
15113,26986
1696,30180
1475,3721
15413,27466
13406,11530
1646,30060
15133,27026
4750,18500
15393,27366
1295,16988
1120,3366
1345,17008
15283,21840
1225,3481
4563,18086
13676,11810
14526,25160
15153,27026
810,3086
930,3166
15413,27406
4363,18026
13436,11570
1030,3266
15223,21720
1666,30140
15213,21740
15263,21820
15183,27066
15403,27366
14946,25680
1736,30260
15403,27446
1110,3366
4363,17926
4830,18580
15143,21500
14636,25320
4193,17626
14546,25200
15163,21480
1656,30040
1716,30220
4720,18320
4593,18126
14556,25200
15203,21660
1090,3326
1886,30500
