image_index,latitude,longitude,heading
0,41.80454267263781,12.609942720432587,43.86931915535158
1,41.80454271458828,12.609942974181866,43.89223699366403
2,41.804542714619586,12.609942975123777,43.89189400062824
3,41.80454271004296,12.609942977160495,43.89452972556648
4,41.80454271114581,12.60994297087833,43.88994551038105
5,41.80454271336848,12.609942981261957,43.89212255664606
6,41.804542712582546,12.60994298590453,43.895788752880144
7,41.80454270594296,12.609942978515443,43.89682038729113
8,41.80454270962577,12.609942974946454,43.89269473177367
9,41.80454271275965,12.609942975974747,43.88868518965499
10,41.80454271963021,12.609942978093404,43.88891429182304
11,41.80454272384301,12.609942979469846,43.89132070746614
12,41.80454272450105,12.609942977004339,43.89132070886296
13,41.804542720608794,12.609942977748762,43.89281049289903
14,41.804542719154234,12.609942973558613,43.89028998955893
15,41.80454271780262,12.60994297050666,43.890747687844204
16,41.804542709910095,12.609942977444609,43.891435216003075
17,41.80454271337117,12.609942973227032,43.8953309823474
18,41.80454271402448,12.609942966795591,43.89407046208097
19,41.80454270907194,12.60994297343624,43.894070891983795
20,41.80454271557175,12.609942972535151,43.88994561773768
21,41.80454272071039,12.609942975469147,43.89086276285797
22,41.80454271777262,12.609942975072588,43.89177965703605
23,41.80454272007239,12.609942975955748,43.89281071695416
24,41.804542718052204,12.609942977853533,43.8922374436437
25,41.804542721067605,12.609942983671415,43.88834137328078
26,41.804542721511574,12.609942979717784,43.88914357635443
27,41.80454272151215,12.609942975571878,43.88902908267298
28,41.80454271545517,12.60994298081106,43.890289782053
29,41.80454271886395,12.609942975369165,43.890748358011614
30,41.80454272317346,12.609942971553616,43.88834226057274
31,41.80454272195044,12.609942972800312,43.88983228704053
32,41.80454271970691,12.60994297486323,43.89201061778968
33,41.80454271724877,12.609942971120779,43.89212407560627
34,41.80454270807126,12.609942969061308,43.890519180811715
35,41.80454271075664,12.609942970111671,43.89017316273567
36,41.80454271522442,12.609942982937842,43.89281037329082
37,41.80454271827996,12.609942983727224,43.89510184992439
38,41.80454271285405,12.609942977798294,43.896133148714334
39,41.80454271453238,12.609942972357924,43.891893574366506
40,41.804542714875204,12.609942972876736,43.88891463875341
41,41.80454271967039,12.609942968833247,43.888572760714226
42,41.8045427144455,12.609942971767818,43.88903099451177
43,41.80454271581088,12.60994297286663,43.891551676163104
44,41.80454271343863,12.609942969542985,43.891435711930825
45,41.80454271500295,12.609942972806818,43.89155037444683
46,41.80454271470988,12.609942974154846,43.88960169509903
47,41.8045427147771,12.609942972560866,43.89040339506008
48,41.80454270796471,12.609942973696613,43.893727127377744
49,41.80454271669557,12.609942972908442,43.89212331157029
50,41.80454271456017,12.609942967415128,43.89258213485641
51,41.80454271495306,12.609942976208028,43.889832521229046
52,41.80454272113471,12.6099429735801,43.88845631803317
53,41.80454271326483,12.609942977896623,43.89086336830529
54,41.80454271663191,12.609942976155638,43.89051955963473
55,41.80454271913629,12.609942973772974,43.89166519402021
56,41.80454271469899,12.609942973409733,43.88914475825422
57,41.804542718462706,12.609942970490936,43.887311087870856
58,41.804542721808694,12.609942975859857,43.88914463213269
59,41.80454272116526,12.609942972260582,43.89132107561867
60,41.804542715687944,12.609942981151173,43.890404272782725
61,41.8045427094849,12.609942979196664,43.89189360355996
62,41.80454271277445,12.609942977353711,43.89040327621486
63,41.80454271870799,12.609942978206169,43.89361168148568
64,41.80454271739649,12.609942978588675,43.89155031009496
65,41.80454271830891,12.609942970492602,43.89051889353473
66,41.80454271987536,12.609942976223394,43.88925918576773
67,41.80454271956367,12.609942975558615,43.89006172605028
68,41.80454271636267,12.609942972963484,43.890290974103124
69,41.80454271668427,12.60994297314851,43.88983136103502
70,41.80454272120494,12.60994298094596,43.8889146166095
71,41.80454271842373,12.609942982063872,43.89028947294522
72,41.80454271755771,12.609942977696189,43.89097668125913
73,41.80454271549185,12.609942988999647,43.88960209883481
74,41.804542711443666,12.609942970318418,43.88971631387811
75,41.80454271610442,12.609942977960138,43.888226811043566
76,41.80454272175741,12.609942973736084,43.890175485509644
77,41.804542718595485,12.60994296806538,43.8910921505852
78,41.804542721944536,12.609942980304078,43.890290802867895
79,41.80454271754148,12.609942971828605,43.88983102338916
80,41.80454271746708,12.609942977542849,43.88902897414333
81,41.804542714537746,12.609942979604638,43.892008341364054
82,41.80454271722262,12.609942985871584,43.88937057429589
83,41.804542714955474,12.609942975548412,43.89109142002919
84,41.804542717020524,12.609942972588025,43.8905184113574
85,41.804542715344375,12.609942973085815,43.8870807650613
86,41.80454272032153,12.609942972646598,43.8890290481599
87,41.804542718804015,12.609942967574865,43.88834191376278
88,41.80454272237694,12.609942975502484,43.893155865180034
89,41.804542714103285,12.609942962871516,43.886622637320485
90,41.804542720981935,12.60994297586023,43.88524777697356
91,41.80454272056684,12.609942973988803,43.88696649956515
92,41.80454271693966,12.609942978293791,43.88857026122877
93,41.8045427172072,12.609942971660912,43.88960179019904
94,41.80454271875039,12.609942979910265,43.891205757629436
95,41.804542717155535,12.609942968415004,43.888570249597464
96,41.80454272091943,12.609942978242257,43.89246636501901
97,41.804542720850236,12.60994298693741,43.89899785676823
98,41.80454271588523,12.609942983042117,43.906331954144235
99,41.80454271790773,12.609942978343334,43.90518597890795
100,41.80454270712306,12.609942975478845,43.89796712125458
101,41.804542714030816,12.609942972089238,43.88902883619488
102,41.8045427098421,12.60994296195817,43.8882230582076
103,41.80454270266586,12.609942949597839,43.889485466882235
104,41.804542687660565,12.609942938735527,43.903921252470994
105,41.804542680127874,12.609942911936939,43.90850191208925
106,41.804542664494875,12.609942889508808,43.91434347456027
107,41.804542642947084,12.609942858707337,43.91419872360192
108,41.80454262650908,12.609942813365716,43.91019001565234
109,41.80454259605565,12.609942766145068,43.924010899663884
110,41.8045425817868,12.609942711759894,43.94418110503638
111,41.80454253159029,12.60994264384382,43.98919803497048
112,41.804542489371066,12.609942557630095,44.03240606284529
113,41.804542442440734,12.609942461855503,44.08502366744174
114,41.80454237385775,12.609942348686332,44.144815757391946
115,41.80454231979131,12.60994223766396,44.21681623681102
116,41.804542248101846,12.609942101409901,44.314316430181584
117,41.80454218383067,12.609941948807538,44.43214007232791
118,41.80454210977956,12.609941794952176,44.576990740158784
119,41.804542024887745,12.609941601754823,44.73639716965341
120,41.804541941623995,12.609941410445,44.9171359568578
121,41.80454184489235,12.609941197717927,45.12122206276873
122,41.804541757209705,12.609940959334143,45.34242161290053
123,41.804541670907746,12.60994071204089,45.59729741199139
124,41.80454156540266,12.609940445155367,45.88196853299091
125,41.804541459928764,12.60994015422572,46.198067980050034
126,41.80454135763448,12.609939855584948,46.54191441166396
127,41.804541252861675,12.609939536095018,46.907571636957165
