query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
14518,13200,OK,1131,1131,,11.890928,0.022220423458939348,0.006502242845408807,0.23425199429484933,0.23539333722905026,0.008225574313903423,1.8433751270301753,1.1110451943642021,0.1823772026058541,0.12346648459524179,1.0613621926905612,0.8646731588039479,162.64103277870578,426.87934532406416,22.014247195381163,-0.6843435078974648,-0.015839824179244382,0.009668723642011377,0.7289235755219456
14598,13320,OK,955,955,,13.714626,0.7081739272196316,0.08994731510237026,1.9094839720687862,2.038560734997952,0.0750325770183348,3.229800415278273,1.9023104752973423,0.20983826685615337,0.08814180703724617,1.8419611332441836,1.0874873163751673,163.8475313509832,448.45731985508365,23.349715494151507,-0.6964736327021208,0.007536288650479452,-0.02882797971777968,0.7169634794670363
14558,13260,OK,1866,1866,,7.0977197,0.03380289039274212,0.05547220668925036,0.13231264456410474,0.14739890442410272,0.009673254851574557,1.6524781151073662,0.814531007450721,0.1171313216935006,0.1028988317324302,0.7828876064455272,0.8228437159980044,162.59819406136714,437.9544797422613,22.65580227814462,-0.6831316227687391,-0.00940484603896286,-0.004563640879984463,0.7302204516625449
7425,2000,OK,1742,1742,,15.751804,0.0542427557750802,0.03129591517456183,0.27554046210889815,0.28256726123150483,0.0054046225077882155,3.3285316707785833,0.6421320792286747,0.08704424629766461,0.04276924200851595,0.6192616927706265,0.9704225217401585,-10.628615748703206,86.47440961847852,2.561306964591551,-0.025590986080406615,0.715293216784343,-0.6983489767152342,-0.0030695560794033443
14678,13450,OK,1305,1305,,8.237052,0.020261744981711585,0.04392181175484558,0.2671512162101074,0.27149481796172753,0.016464100972026264,0.9035160595762738,0.5615405583211753,0.08915947959775772,0.06286783347910951,0.5453390378763672,0.9907919095938323,173.41500148177352,450.4259858437972,23.628371001278563,-0.43835726984265183,0.5424683199763168,-0.5210283587339959,0.49203706688940363
17584,11353,OK,999,999,,20.1048,0.0008479177825633233,0.03840209166005612,0.7953753492078992,0.7963023205642571,0.032762657473988946,1.4521399726409547,1.3283552170341744,0.16901271135305973,0.07443413380318642,1.278126271196573,1.0864918617636863,160.82834182875754,114.8095184635698,7.732797172508695,-0.6979298584208494,-0.018713816024423766,-0.021943284390394144,0.7155852137129577
2624,1020,OK,1595,1595,,17.18144,0.2588449528221308,0.09795396731134795,0.7632490253683599,0.8118773084889583,0.004312022276357499,1.0956004737723393,1.2958169794159264,0.5041865177609619,0.21837697763612085,1.0542867805324847,0.9337943474067787,149.5093534755235,0.1287886231676748,0.8793895729852446,-0.47621183233435643,0.5160065488438091,-0.5104582424273482,0.4963788019577781
2304,630,OK,1545,1545,,12.637153,0.06129237735483394,0.08395772069194726,1.0210424487352752,1.0263202894345027,0.004341597119724603,4.224254759024906,0.661593491303759,0.20447505072983985,0.09246711959996634,0.566208477792205,0.9866322708571696,15.966506511953959,2.5944657851602924,-0.677485762139287,-0.49700711435035433,0.4918950404368915,-0.4938797000385807,0.5168230251919163
17504,1310,OK,1734,1734,,9.149784,0.04346287111175029,0.06539645378334613,0.34974221525111826,0.3584485101956395,0.007945467933927057,2.5426184182589324,0.4611900361161282,0.11128335389670618,0.08140156777942092,0.4045887332514049,0.977552673803722,160.21177725856057,72.14787174655419,5.263065165968681,-0.6800111435741185,-0.02863260833242443,-0.016254155827720787,0.7324621633732556
18364,11953,OK,1657,1657,,17.517,0.08505037338044992,0.01785238525070882,0.5780203711864222,0.5845167432826737,0.009343110094840654,0.13902126112455332,2.0664104578088844,0.3458866802346524,0.18723436694097795,2.0143945077360064,1.1372641494916529,162.44109966466615,271.1365104962878,13.277537527014646,-0.6928844917277879,-0.03435541911720915,0.010189057797887322,0.720157600391468
