query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
8740,8030,OK,1659,1659,401,8.952163949457914,0.004976380039197509,0.003306440212264259,0.07404311184449854,0.07428377559594504,0.0033833070083338287,0.2519187935071259,207.41309233653723,2.7701787607690624,-0.06238558521129374,0.420547813346964,0.581217717408327,-0.5668979484287962,-0.40491013537199033
7960,10880,OK,1370,1370,331,11.967090015222327,0.003916319742837952,0.025680162715501158,0.028413828577251277,0.03849875286084186,0.0059197423523332255,1.8998076293060275,223.8446572802097,8.2947156263498,0.6807685417205362,0.4155562534912072,0.6037011653648092,-0.5563554326309401,-0.39156932426271857
7860,10750,OK,1774,1774,474,10.158524713820071,0.01892391234331181,0.0322980904181068,0.057917390843624794,0.0689616216831271,0.0029573698130483353,2.35638227041184,253.25407827430422,15.64793303756062,1.8102018759771594,0.4403507513565072,0.5662562292390537,-0.5332479275622686,-0.44843254384385756
5180,4170,OK,1584,1584,556,11.81982185996375,0.002388697910401222,0.0032499434077753386,0.03160270289339413,0.03185904643941873,0.0036128709217755515,0.11641379900540337,135.38184738755854,-181.7167157450524,-0.6055298092986894,0.127160924117478,-0.6868823856271796,0.7053478715919458,-0.1204452893782704
9020,8200,OK,979,979,162,34.95954216802331,0.023087124155864336,0.16610480167135386,0.2023575590241653,0.26281628970496984,0.0035384971748028946,3.9458999457601913,150.53980240271096,-17.518513789994657,-1.5223210011558252,0.36906738204359063,0.607975046915529,-0.6031674767049094,-0.36103269226620366
7840,10700,OK,1780,1780,449,10.86528162048632,0.02986356753624711,0.011916234005146461,0.04765971972918592,0.057491548800862505,0.0018029059031396959,1.9318898654449779,260.4617092537551,17.028241110393758,2.0630877890239843,0.43501556834868355,0.5718195648185053,-0.5437599249659588,-0.43371532666722973
9380,8570,OK,1245,1245,315,18.723592222346397,0.011643810810041788,0.028128054358321816,0.03695248080969726,0.047877464533492134,0.0030052043137874357,2.854900811644469,217.17106753576488,-9.234508790557024,0.09386280930031407,-0.5874031963627115,0.3641692988868253,-0.37412165727789587,0.6183617001454639
9080,8300,OK,1549,1549,523,15.745138459693415,0.009267712256521454,0.017267643456765357,0.1622350095351034,0.16341438223080226,0.004243891869705004,1.7282583305704906,145.9362931887635,-25.745816909539208,-1.7697866121006558,-0.0008232695663726246,0.7071252011926051,-0.7066637516101152,0.024487021579937138
8820,8090,OK,1678,1678,409,10.580567501276732,0.01477987136207412,0.004212108700503349,0.06821487106451274,0.06992463865857593,0.0019297123651395949,0.32822053467796136,187.5953101865209,-4.147591228501085,-0.7722194553370342,0.41040710876492453,0.587397742218522,-0.5723355775664483,-0.3987002434956342
8960,8190,OK,1567,1567,408,15.403357704699316,0.0162250999583482,0.02840183550968796,0.04866972292645988,0.058640089177252594,0.002177206640866477,3.5246097428748286,159.39610080000924,-13.888620376127497,-1.543955549341223,0.40652788322773403,0.5861759528021173,-0.5779981904808437,-0.39629651060257665
5060,4050,OK,923,923,238,11.006104843020747,0.07969390919398286,0.06379727913273922,0.23618639274951891,0.2573037584400769,0.013062266713187,1.0634375795591107,125.285469418115,-154.0709706527498,-0.957777241473502,0.04207228822579398,-0.7052179675417707,0.7063197342227348,-0.04483273209637224
8900,8170,OK,1372,1372,289,12.58375472547424,0.06205250099137294,0.1007377678370378,0.07402008597926368,0.1395621147605999,0.0026023390203674993,9.178002992525192,170.11948214047723,-10.262306293113362,-1.402633545936478,0.4042336224570801,0.5876657124971371,-0.5810467912266002,-0.3919551189048699
7940,10830,OK,977,977,124,20.476652442988417,0.03817179548061374,0.11678215640066306,0.05780753183625276,0.1357824317089737,0.0035909961381454616,6.680832013727611,228.08842468483326,9.706989348763127,0.931871986199668,0.41358559004090595,0.5906223674453273,-0.5623839956738836,-0.4047671184689654
7940,10900,OK,1701,1701,394,9.49008694836855,0.035351880324785506,0.05001861128178972,0.06937505527847776,0.09254466603726323,0.003345313059358961,6.326940178307952,227.9959740852404,9.603560655988746,0.7837722177127606,0.41485328751380585,0.5901498908924286,-0.561647434188871,-0.4051814603208052
7900,10800,OK,1244,1244,325,11.860506460943517,0.007723569582253349,0.027632281002023223,0.14094405434559198,0.1438347069932701,0.0010095350492924755,1.7612717417557564,239.25101040727276,12.83918394760772,1.3016384701550887,0.4366541835441691,0.5739768362017771,-0.5494621880101204,-0.4218708563580859
8780,8080,OK,1553,1553,351,9.64286269085967,0.020987316027662684,0.07188498237424686,0.31458306721867757,0.32337350588089586,0.005394375358270685,7.166671254015085,197.87349716077256,-0.7451657471107009,-0.5008559377456832,0.4042161456407622,0.5879901602091497,-0.5792321318575376,-0.3941662295584399
8840,8140,OK,1238,1238,240,16.9359921129683,0.018007679365051044,0.13179728761282308,0.3081199443257123,0.3356079582332513,0.003554474968081097,12.599034271383804,182.35421853962248,-5.866532136568977,-1.0839632583011132,0.40719500667891223,0.5884548055357797,-0.5751856312651311,-0.3963264537773642
9000,8230,OK,1761,1761,448,15.313831768170177,0.03431245518811887,0.02057154131342597,0.05620275712546885,0.06898755541074851,0.003199120585858973,5.013187746951526,153.336879645057,-16.238006634340746,-1.6607344886912014,0.38731914901769815,0.5951234389094924,-0.5909514590735269,-0.38286857050901335
9360,8610,OK,1226,1226,381,11.585346319747895,0.0973551942900166,0.09035327005483651,0.3201948745578953,0.3466504074106872,0.0031711808889157847,5.256237380763177,215.01961651531596,-10.119340434027098,-0.11064901275908728,-0.5717313242174088,0.39411264505008614,-0.40194204445459325,0.5968593710581203
9400,8590,OK,1108,1108,311,15.910455303579209,0.023033802394220593,0.057194861642649496,0.2211311793557016,0.22956656275316162,0.001920193288549426,2.4657735299758823,218.85228253736773,-7.819730882792783,0.21025002290178632,-0.6297136429812805,0.28264072870918683,-0.29331000049748773,0.6614712313669793
9320,8550,OK,1640,1640,480,12.633724680159792,0.00916418549838696,0.049443986452632906,0.1208554075384658,0.1308996547874197,0.0020688507716607072,4.978365377051645,206.44556128483055,-12.876603214697724,-0.4126892015875634,-0.5575152271779691,0.41523408797934486,-0.42231783195292255,0.5817259427421494
7920,10820,OK,1180,1180,199,15.246433818329404,0.03426178226077253,0.015865667435013626,0.005915064442490792,0.03821749748743183,0.005024069197171186,3.6034335777341298,233.09951579425092,11.180844548712951,1.0539896460584437,0.42469856582521776,0.5818244167315368,-0.5567375165628528,-0.4137086099326885
9360,8550,OK,987,987,209,25.33756881912611,0.06821306538341843,0.041615741004249036,0.05731869765355668,0.09833781210213645,0.0019498453521774883,3.853211494443876,214.8258968554467,-10.362982253672579,-0.0016699495052784064,-0.5701309019025834,0.3947894418739364,-0.4023678635710224,0.5976555476575982
5160,4130,OK,1073,1073,279,27.907128006614542,0.031147435525296557,0.06914819523424767,0.08047091660727945,0.11057668860827702,0.0013310649384219216,3.548973967256343,133.50713885410985,-175.98274840888786,-0.6334170252653917,0.12324806059557478,-0.6896088072427891,0.7042734639797422,-0.11510211321510262
9000,8210,OK,1618,1618,448,12.2975477286777,0.0024253247503694952,0.008641268294228507,0.0472498060858213,0.04809467634806694,0.0022561647875111055,1.6417921410876992,153.31946510233143,-16.224741142673412,-1.6286539292262256,0.3879495399649023,0.5946679594420986,-0.590882322054038,-0.38304471532448997
9300,8510,OK,1790,1790,532,11.51297689025154,0.00042801045626247175,0.007438335623265712,0.0023739791337631377,0.007819706306668844,0.00039250393611756887,0.2031839249611515,200.42850076971675,-14.527000072039804,-0.5733050457021832,-0.5529375396507348,0.4201211158755937,-0.4225041777824602,0.5824504657022821
5080,4050,OK,1003,1003,193,27.29365140422485,0.04597752213999029,0.023757929670986937,0.09371857107002501,0.10705859296568486,0.010826477201301466,4.544230504506352,126.29040610570571,-157.09025429461815,-0.8644834388366406,0.1304878324973016,-0.6890691603029215,0.69930913795253,-0.13828719197985057
9420,8610,OK,932,932,355,29.776533454829288,0.3434730906570012,0.14767137655321924,0.7245311349210293,0.8153072825190205,0.012375977946747324,2.450476927380617,219.47913322817345,-5.862104837441286,0.35577466785955114,-0.6797195688098149,0.1327068601053206,-0.15382283250754406,0.7047756616522326
9380,8560,OK,1064,1064,243,21.67376647609482,0.022754659408033007,0.07505752149326973,0.011066234044871948,0.07920774957934429,0.002400971161039505,4.580432680878198,217.2186496112032,-9.227396545458783,0.13913119883597666,-0.5880067364610814,0.3641559550140684,-0.37408184677736817,0.6178197878150341
