9900,22000
1550,6800
8200,10150
8300,10200
900,20400
8300,23700
950,20500
40400,3450
1800,21100
41950,5450
1850,21150
650,6000
8500,23450
750,20150
9650,7850
40150,3100
8500,21750
9800,22400
8900,21500
9850,22350
40200,3150
1050,20400
9250,22600
40900,4100
8400,23550
1100,20450
1650,6950
8000,22200
8350,10200
39550,2500
9000,23150
42000,5500
8250,22250
9900,23750
9100,21450
9700,22400
8900,21450
27550,30650
8600,23300
27150,30400
8900,21400
1650,21050
1050,6400
1550,6950
9350,22550
9650,22600
9350,7800
9550,22700
8500,10250
8850,21500
8250,23650
9600,22450
8750,21650
40550,3750
40600,3700
1650,7050
8250,22050
9500,7800
40050,2950
39500,2600
8400,10200
40800,3800
8300,10050
27600,30650
27050,30250
8400,22100
8150,22150
900,6400
8650,21800
9600,7800
8350,21900
41200,4550
8300,22100
1100,6350
40850,4100
8200,23750
1150,6500
8500,21800
8550,10150
8400,23600
41650,5000
39650,2650
8350,23550
8350,22000
1700,21100
39750,2850
9050,21550
40400,3350
1250,6500
1700,21150
27500,30800
9900,10050
39850,2900
39800,2750
40500,3450
8550,23350
8700,23300
950,20550
8300,23550
9250,22850
1300,6700
9050,21400
1300,20600
1250,6600
1600,21000
39550,2600
8500,23350
27200,30300
1400,20700
8350,21950
1750,21100
9900,22250
8350,10350
9700,22350
9000,23200
27600,30700
1200,20500
8600,21700
41350,4750
9900,22300
8500,21900
1550,6900
39950,2900
41450,4750
8400,10050
39600,2650
8300,22000
1200,6400
1000,20400
9800,22150
9750,22450
41800,5350
40050,3200
9450,22500
39800,2850
1150,20650
27250,30500
950,6150
41600,5100
9850,22200
1250,20550
41950,5300
1400,20750
1450,6750
39950,3100
39700,2700
27750,30800
850,20400
8050,22200
8150,10000
8550,23800
8350,23750
9300,23000
40150,3150
600,20050
41900,5450
8550,23700
8250,23800
42100,5500
39850,3150
40800,3850
1500,20950
1250,6700
8050,22350
9400,22650
1100,20500
39900,2800
1350,20650
9100,21400
1250,6550
1200,6500
41650,5050
1750,7150
750,6250
1650,21100
41500,4750
700,20250
9050,7650
8550,10300
40400,3650
1300,6600
8400,10300
9700,7800
1150,20600
28750,14650
9550,23450
9300,22900
600,6100
8150,23750
40450,3700
1100,6550
9350,22500
1800,21150
800,20100
8150,22050
8500,10200
40250,3350
9100,23000
600,6000
27300,30500
40450,3450
39650,2750
40200,3400
1400,6650
1000,20550
27750,30900
8550,23850
1500,6900
42050,5300
9550,22800
8100,10000
41600,4900
9200,22900
8100,23750
39900,3000
8550,21850
9900,10100
39750,2900
40600,3600
9000,21400
41950,5250
41850,5300
42100,5400
1750,21250
8650,21700
40700,3800
41300,4600
1750,21000
39950,3000
1450,6800
8450,23550
39550,2650
800,6000
41300,4800
8350,10050
9100,22950
9450,22850
39950,3050
9950,22300
8550,10600
8300,23600
40250,3450
42000,5300
1800,21050
41850,5350
40300,3350
8250,21950
8100,22200
39500,2650
8900,23250
1400,6700
650,20150
8950,23150
9850,10000
700,6200
9550,22600
8500,23550
8650,23350
39850,2850
39700,2750
600,20100
8200,22200
8900,21600
41350,4850
9100,21550
1300,20700
40500,3400
41300,4750
9550,22450
8750,21750
9650,7750
40700,3750
40100,3050
9000,21600
42350,5800
39450,2750
8900,23100
8850,23150
39600,2750
8300,21950
750,20050
9700,22550
9900,22050
9200,23000
27700,30900
950,20400
41700,5100
8100,10050
40650,3650
1600,7000
8450,10100
950,6350
42200,5850
40650,3700
8000,7900
8600,10200
9950,23650
40350,3600
9650,7950
1800,21250
9250,23000
