query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
22000,9900,OK,809,809,,8.006436,1.574821431394665,0.4601225159463091,0.6294848703517819,1.7572781431698576,0.12187842236291693,7.84890936142661,1.8807013351846729,0.5603950254808423,0.21155281123854053,1.71556768392343,-38.89921992600887,-61.10361579385365,-2.997746105014282,-0.5149941454817692,0.5283219993862625,-0.5013421800530298,0.452009860051393
6800,1550,OK,1516,1516,,8.602791,0.2880163017084296,0.015425034330932397,1.7390000309236329,1.7627570533928683,0.03157070825209941,3.5523591403180856,0.7059266118477256,0.13654914739116442,0.08335620528035448,0.6395231423226768,-6.166348614729967,-38.69826047696097,-0.0125079924480484,0.1339974121385489,0.7284650030073377,-0.6658226540755041,-0.0897976962596639
10150,8200,OK,796,796,,17.04245,4.978520955110522,0.271653185707455,4.360023340305279,6.623388096872053,0.11186570446925793,7.174663758235856,2.6893703887049334,0.6815743912584855,0.32886564332180807,2.5177624423368963,-34.89455916909211,-61.51171725484217,-3.376932352415415,0.5601538210575213,-0.4384435457375806,0.46411422146950165,-0.5278190441671037
10200,8300,OK,823,823,,18.112307,1.0330497318929357,0.35515401780529354,3.751510408595922,3.907320881464799,0.08374183699282305,5.433974934143628,1.1462716183704145,0.1637109671113942,0.06767113368858957,1.0503815100140612,-36.08661699734704,-56.38664407413605,-3.8276050158811703,-0.5082100996002896,0.5150388787608261,-0.49441614404815687,0.4816742929964262
20400,900,OK,1152,1152,,10.204822,0.26530884759537765,6.391404633995096e-05,0.3230395456254884,0.4180231294262492,0.026125378219790458,3.2210567130001126,5.0792804032032315,1.1765377324160526,0.4737081872527633,4.563034502905186,-1.073272570043857,-18.292690186860135,0.2030637836941954,0.1354602011286917,0.717796504291505,-0.6769191406510554,-0.0905493752452566
23700,8300,OK,938,938,,14.257767,0.013928161861016475,0.20149529695032264,2.664944407763543,2.6725873315676902,0.05102594225542811,1.2367474430169643,1.57354961641889,0.0923181680399296,0.10425639983851809,1.5039193003572455,-35.643359925977,-61.01844213435361,-3.648438611215185,0.5060105274365324,-0.5089517327325396,0.5168181375074541,-0.4667124303200784
20500,950,OK,887,887,,17.97788,0.09960003990095279,0.14407636725572542,2.1892982924998483,2.1962935097779233,0.02579979241181525,5.4381008425355155,2.8137465788940967,0.8223229611811426,0.35510861150377204,2.5214369432950288,-1.2588791259580066,-20.10151849305476,0.12725966786258908,-0.15785237343774935,-0.6945910502989364,0.6965298809149438,0.0864408817476069
3450,40400,OK,1850,1850,,11.400341,0.3028894748211357,0.04628496389320266,1.277050561156815,1.3132945090842931,0.011413942803388252,1.7885084891675627,2.510267057123796,0.7859584302001672,0.3093982604574801,2.4308920435442243,-35.905632227120336,1.9330177453389135,-4.908486615661115,0.724775560105929,0.03707353074638551,0.07195711678469469,-0.6842135004040535
21100,1800,OK,1527,1527,,16.196068,0.29934761998348713,0.2178179819610927,2.152284692937206,2.1838917258662764,0.017019545955764076,3.772103186693073,0.7610393576422878,0.3990858250829601,0.21114146717763171,0.5734977701719775,-13.10967423357398,-45.54548389339604,-0.8411879392113593,0.36763225842277664,0.689327126644724,-0.5583551583885057,-0.2791310662388629
5450,41950,OK,1237,1237,,17.462395,0.5498476031016101,0.09336515805017817,1.9441405251213744,2.022555764569554,0.016653080862533906,2.4175948587658436,1.3284369088484986,0.4288831693695057,0.27263286233882206,1.141235506978401,-3.4155106372288024,11.27933782635958,-0.987513572839137,0.11875557557496898,0.7214015441674629,-0.6804732859614828,-0.04932577860956538
21150,1850,OK,1352,1352,,14.852173,0.0550483915353418,0.19138382882737792,1.611435847061845,1.6236944246203413,0.013727626044616205,3.511124217711808,0.7790136326408003,0.2895562912248901,0.17507335159444315,0.6152644108681322,-14.296238358430566,-46.44151070187718,-0.9615388567823444,0.33160405157368217,0.7097650893341261,-0.5719040552388087,-0.24330643753062572
6000,650,OK,1662,1662,,10.359016,0.5791594789533816,0.14145127948050887,2.317946001045846,2.3933883575994632,0.025785804414599454,1.7341385553919626,1.6996726198477115,0.8610966798583994,0.34133528529843726,1.372907615759524,2.322284653703941,-7.146133022708916,0.18611203236651722,0.14206950633338153,0.709382381476792,-0.6859310857223728,-0.07804766402802515
23450,8500,OK,895,895,,6.2956004,0.29843312546500256,0.12476693868347288,0.30488327496902257,0.44450301542182147,0.13642862358631874,2.960041055897731,2.290870201247416,0.5319150420553878,0.2459762371658082,2.119900111754866,-36.47790660159,-51.43893503689414,-3.186384827425465,-0.2901147722122511,0.7128871412369518,-0.5578971917761966,0.3104449487614087
20150,750,OK,1438,1438,,6.946345,0.5379987107976028,0.0969511611519466,1.7928571628059669,1.874347605619954,0.014942469804567508,1.7643260257869327,2.4167280809901124,0.8851931091780707,0.35703779432539307,2.1258311865219603,1.6677921885382558,-9.876633486284389,0.15215573615640518,0.12205659895868191,0.7148768653703644,-0.6865328686960931,-0.05220990527471126
7850,9650,OK,1036,1036,,19.30079,1.1617991463871342,0.41345936590507854,3.4951866782811507,3.706353439680912,0.041032393934506126,0.3272058021959067,1.2970619378653692,0.19992817300887877,0.12962786978888144,1.1296650412883782,-28.90483392518831,-65.449743017519,-2.618527275405546,0.6977881832731164,0.2200529026148647,-0.14203880781901426,-0.666703343630831
3100,40150,OK,1563,1563,,8.44567,0.47054276537241824,0.276597726641718,4.575956633052608,4.608394069956025,0.02169594436493642,5.194691217858292,2.763044992999488,1.0760154171022978,0.5462275823152642,2.391403076055929,-36.39463189403459,-9.935812786288622,-4.649926354921602,0.7396646782201857,-0.013089443077850232,0.07873067806268604,-0.6682262420805776
21750,8500,OK,754,754,,7.8194704,0.7816056136675908,0.6464159482735982,0.7463657562197054,1.2592945467826655,0.10691610877792082,4.371787021822162,2.5442380063067436,0.5609015055434052,0.288025723881113,2.4070363769575316,-36.227393703757855,-50.01559222210036,-2.63089185537195,-0.17699196293038222,0.7098912010230201,-0.6460163489832185,0.217695210361957
22400,9800,OK,1119,1119,,8.9846945,0.12275441694598799,0.003995155577185938,1.7977144371009215,1.8019050489714818,0.03212364129879813,3.6346168203056495,1.2268693876309882,0.06451784600301502,0.0688331987126446,1.2073480700146533,-30.784270754175672,-69.11361057547957,-2.399155760511268,0.7620833673673578,0.07017778894709066,0.0629280797245769,-0.6405810455381141
21500,8900,OK,1421,1421,,10.806487,0.19831192658841623,0.08161516834208202,1.5748024094156423,1.5893367436235872,0.04437227305869836,0.9977504511017453,4.465764186102543,0.9042745133428054,0.24739710397228742,4.311662812854257,-26.794112887866117,-49.029462356809645,-2.354387296760377,0.2099991132885213,0.7274771570247995,-0.6334110625301723,-0.15958629104515243
22350,9850,OK,1184,1184,,9.513174,0.034273828271975226,0.19738764124082622,0.6794733803516233,0.7083930059123225,0.02683540700267803,3.7187063662024085,1.442649410216565,0.1828467757080059,0.10486476829629876,1.3802165146284346,-32.66168116748327,-69.89558413727225,-2.4006682012455243,0.7739464380377086,-0.03910204163161976,0.15898938616758454,-0.6117191483638851
3150,40200,OK,1666,1666,,7.7679105,1.057325925065138,0.20619493573128422,5.25786407230287,5.367083851231449,0.02571569185150089,5.428336326348858,3.8392505108839963,1.2784367589465693,0.5278736399349502,3.5210960580981174,-35.87933050587613,-7.148996600144144,-4.688994495429094,0.7077676362483674,0.02617762429538972,0.06707420482938165,-0.7027665018426493
20400,1050,OK,1890,1890,,9.11806,0.38201231415002646,0.06060670585174538,2.230254971499919,2.263546734409644,0.024649807773608895,2.9880718351013122,0.8064137087970725,0.4564549525380097,0.22835195788670637,0.5234199527280872,-0.9985401411932562,-20.30758297613402,0.09440737442413724,0.15082629344654452,0.7210397787419925,-0.6707413108811563,-0.0863664318720153
22600,9250,OK,870,870,,18.43548,2.5675298832326066,0.3340831380637324,3.3393855540196973,4.225555244323092,0.048995819484949896,10.185739382677205,4.819166730549803,1.4683327172613323,0.4670834708447772,4.2148565926909525,-26.24043742681414,-62.75220952518087,-1.986547698415503,0.6599450267206397,0.4092883533764605,-0.27299746230089733,-0.5678274307167189
4100,40900,OK,715,715,,30.316654,0.24318754201972004,0.0126990580752456,3.906981577677377,3.9145633849741146,0.07889437013971891,3.8978985429055304,0.7400721304197063,0.29301857775195506,0.06924330968013409,0.5622205719428908,-32.993643646034464,32.41523349579021,-5.294243369740886,0.7086440742389389,-0.010791703869635712,0.12588442104111328,-0.6941615285456053
23550,8400,OK,980,980,,11.452011,1.1601124515191739,0.8280584948395547,3.8951015376282134,4.147693064762561,0.1256152407123156,2.4922385435210965,1.6816926986343685,0.41804954574562603,0.16245796619750985,1.4321833730798996,-34.38666223067989,-57.43628866153267,-3.084746580849693,-0.4137335125820014,0.6005726201373018,-0.5704044227168958,0.37785698756669794
20450,1100,OK,1961,1961,,9.176294,0.3757419663678433,0.048266724571843556,2.04154724211947,2.076397564002732,0.03516418767569045,2.886041503147274,0.6606134524668549,0.3878961015626965,0.15189211598911045,0.3727107981426485,-1.7167815164330493,-22.196853333555847,0.08836386101693827,0.16852951909667677,0.7134165223559049,-0.6735097872470212,-0.09496964412443513
6950,1650,OK,1251,1251,,22.866486,0.6676369602846147,0.0231620512946088,6.916927158575996,6.949111951062845,0.05481987749114717,1.7131817103716986,3.3652686187975656,0.33066376796869723,0.2061727564864999,3.2808943079893558,-13.697429890775016,-46.39674685289256,-0.8439930792347086,0.3143627465835008,0.6733965183687594,-0.6139321333853622,-0.26608368647139696
22200,8000,OK,905,905,,6.0984387,1.7801314008896179,0.07046006865923476,2.492233471234926,3.0635045455902925,0.1390371389505534,4.256529503827385,2.112986895625867,0.6289207147842321,0.2609506083593126,1.905474984143427,-34.47516358082509,-66.99984015400645,-3.103087029686184,0.682840015760062,-0.2681681169716436,0.2860994297728085,-0.616410975081037
