image_index,latitude,longitude,heading
0,41.90305434716741,12.516255138024011,110.68795403849582
1,41.903054501679314,12.516255268919325,110.73757235629493
2,41.903054496477125,12.516255265344226,110.73344718815127
3,41.903054496290366,12.516255265342117,110.73505135564267
4,41.90305449731399,12.516255267558789,110.73550968935129
5,41.90305450000178,12.516255271206965,110.73539523419814
6,41.90305449617577,12.516255263661144,110.73539509061797
7,41.903054499742005,12.516255262131379,110.73505139951462
8,41.903054490717174,12.516255268343388,110.73447848215027
9,41.903054502119936,12.516255265504242,110.73459362575333
10,41.90305450642704,12.51625526026231,110.73573901229028
11,41.90305450666252,12.516255261666956,110.7365416034609
12,41.90305450065577,12.516255258599404,110.73482219284045
13,41.903054506276526,12.516255258273247,110.73470773323639
14,41.90305449631587,12.516255264436355,110.73757266516603
15,41.90305449490527,12.516255262458843,110.73860371780978
16,41.90305449464597,12.516255269525269,110.73608305381157
17,41.90305449672431,12.516255268158673,110.73310354164514
18,41.903054494588474,12.516255265701664,110.7357391226795
19,41.90305449694965,12.516255265543158,110.73665561494825
20,41.90305449069444,12.516255272958515,110.73826001464495
21,41.90305448630798,12.516255258771261,110.73860372318919
22,41.903054487894494,12.516255267733007,110.73596847061904
23,41.90305449094698,12.51625526682699,110.73447949823145
24,41.90305449596506,12.516255279211249,110.73493684225487
25,41.903054508284,12.516255263725137,110.73677035989584
26,41.90305449720582,12.516255263697524,110.73803105172236
27,41.90305449747392,12.516255263549958,110.73596765052768
28,41.90305450585154,12.516255260972367,110.73573921461728
29,41.90305450388597,12.516255257123486,110.7345931724389
30,41.903054518971096,12.516255256545934,110.73688761577193
31,41.90305452575963,12.516255243211448,110.73723201329739
32,41.9030545344188,12.516255242826189,110.73826481315157
33,41.90305455310196,12.516255225319703,110.73826460827517
34,41.903054572648635,12.516255210209783,110.73964233047191
35,41.903054604805874,12.51625518965534,110.74228115340689
36,41.903054643938475,12.51625517037654,110.74434900517404
37,41.903054693528134,12.516255135928107,110.74619645262497
38,41.903054749995164,12.51625511086076,110.74975567212252
39,41.90305480700742,12.516255062269993,110.75124213880335
40,41.90305488622681,12.516255030045475,110.75331341830119
41,41.90305498208363,12.516254978752116,110.75605692939156
42,41.903055076629464,12.516254923603785,110.76075230140223
43,41.90305519951025,12.51625487565344,110.7632733657197
44,41.903055319239584,12.51625480684357,110.76683402347216
45,41.9030554651905,12.51625474495232,110.77347812437385
46,41.903055617526725,12.51625465363587,110.78103877254787
47,41.90305579463665,12.516254545185571,110.79088708550199
48,41.90305600322244,12.51625445830788,110.79570732339249
49,41.90305621776112,12.516254349625502,110.80108898288695
50,41.90305645975353,12.516254213115939,110.80785885883414
51,41.903056696313875,12.516254086230779,110.81911019845431
52,41.90305696878469,12.516253932110022,110.83209443221658
53,41.90305724979475,12.516253782233349,110.84311556162292
54,41.903057576866125,12.516253602970849,110.8518503182932
55,41.9030579055287,12.516253427750133,110.86091170062086
56,41.90305827620155,12.516253236492757,110.87108229280554
57,41.9030586381551,12.51625305092507,110.88482959505976
58,41.90305903776003,12.51625284872978,110.90061811828541
59,41.90305947688673,12.51625262359267,110.91999018331867
60,41.90305989831249,12.516252420522633,110.93338427708221
61,41.90306037178726,12.516252187787934,110.94562058955637
62,41.90306085565915,12.516251929832348,110.95090756690855
63,41.903061352997355,12.516251653674203,110.95930549780037
64,41.90306189002474,12.516251365825124,110.97045503245516
65,41.903062423845725,12.516251065355316,110.98795554917784
66,41.90306297712151,12.516250770230306,111.00753648873096
67,41.903063587331374,12.516250450502014,111.03050057149082
68,41.903064192082965,12.516250123877136,111.05196650387718
69,41.90306485732795,12.51624980199191,111.07539760272458
70,41.90306555335979,12.51624946149915,111.09556036659504
71,41.90306626213965,12.516249084748809,111.10875912012197
72,41.903066990158706,12.516248719572648,111.12604452244645
73,41.903067776279954,12.51624834408669,111.14374200811899
74,41.903068580404124,12.516247930277874,111.16411954516856
75,41.9030694054765,12.516247486412214,111.18574267422704
76,41.90307022329099,12.516247024693978,111.20314707777766
77,41.90307109136269,12.51624651252879,111.22135104815894
78,41.9030719853804,12.516246025294253,111.23743672366636
79,41.90307288948643,12.51624552103427,111.23903321659246
80,41.90307386855022,12.516245002696264,111.23324758227365
81,41.90307485628759,12.516244484398353,111.22301006261038
82,41.90307589313931,12.516243971724075,111.21321637398239
83,41.90307698623609,12.516243458667299,111.20843019812526
84,41.90307808975513,12.516242914341943,111.19628228122163
85,41.90307922817834,12.516242340700439,111.18790095457898
86,41.90308037119321,12.51624173524976,111.18176494921747
87,41.903081541297354,12.516241120674643,111.18074546439249
88,41.903082718125546,12.516240508366105,111.18420144119791
89,41.903083936139765,12.51623989847927,111.17576083008005
90,41.903085191003655,12.516239257994215,111.15532331027187
91,41.90308647442472,12.516238587369633,111.14140826641622
92,41.90308776942514,12.516237907907549,111.13147769319212
93,41.90308909579138,12.516237238657393,111.12003001669129
94,41.903090445171685,12.51623655088129,111.11029826490523
95,41.90309184194178,12.516235821908152,111.09896954052849
96,41.903093240138354,12.516235104580222,111.08989265209048
97,41.90309468316855,12.516234334716078,111.0846348204258
98,41.90309614308649,12.51623360558506,111.09143635772573
99,41.903097635494234,12.516232849711246,111.09542742318003
100,41.90309910410267,12.516232107431923,111.07697943297453
101,41.90310065939161,12.516231375347738,111.0511594419096
102,41.90310223092584,12.516230638389187,111.04413765875678
103,41.90310382090435,12.51622989613339,111.03939821661757
104,41.90310542034596,12.51622913167578,111.04381488423978
105,41.90310704037971,12.516228329880757,111.05447146899681
106,41.90310864817651,12.516227502877898,111.07606215469005
107,41.90311027211418,12.516226638995152,111.08593280499865
108,41.903111903401275,12.516225751293316,111.1055233676273
109,41.903113558293676,12.51622486006937,111.12503730199218
110,41.903115250882855,12.516223919435753,111.13462187674149
111,41.90311693528141,12.516222975140042,111.14950357585936
112,41.90311867979414,12.516222053586333,111.15373518066231
113,41.903120454912674,12.516221133143048,111.17225156507207
114,41.903122262182784,12.516220236812599,111.20749567366379
115,41.90312406141179,12.516219342256765,111.22532534454886
116,41.90312592870172,12.516218455883509,111.2218842900976
117,41.903127811103296,12.516217518168107,111.22658239912019
118,41.903129786204246,12.516216496606152,111.22896367200465
119,41.90313176111682,12.516215465758442,111.26122584070251
120,41.90313369222279,12.516214406407254,111.28366279959191
121,41.90313565561306,12.516213357784979,111.29184712899813
122,41.903137580161626,12.51621237159455,111.29994107248116
123,41.903139506084955,12.516211366826209,111.28693529811024
124,41.90314135367428,12.516210368252024,111.30509441836178
125,41.90314320712533,12.51620942442355,111.2943243327467
126,41.90314504752127,12.516208425112254,111.30590791474712
127,41.90314689153331,12.516207466362747,111.3157763558617
128,41.90314877787819,12.516206494809055,111.31973516338391
129,41.9031506098945,12.516205525640414,111.33724313060665
130,41.903152501113404,12.516204555665743,111.32756148444821
131,41.90315437204333,12.516203559050822,111.33013612118167
132,41.90315624170495,12.516202591904209,111.33508438478505
133,41.9031581344165,12.516201601136947,111.34292472947877
134,41.90315997612418,12.516200617009515,111.35576283283038
135,41.90316186432178,12.516199656853775,111.35381043877359
136,41.9031637594156,12.516198692128743,111.36075348844939
137,41.90316565411998,12.516197708342755,111.34882798730445
138,41.90316751028902,12.51619670496633,111.35660263403622
139,41.903169394934004,12.51619569663374,111.35371161727667
140,41.90317132128692,12.51619467978676,111.35083375968753
141,41.90317320348478,12.516193670846869,111.35961067530216
142,41.90317516243266,12.51619262267454,111.3462543877563
143,41.90317709753896,12.516191659207632,111.3404060638468
144,41.90317907637495,12.516190666220762,111.31706410583108
145,41.90318101716187,12.516189676861893,111.31234420340009
146,41.90318296273328,12.516188670171184,111.30978156415335
147,41.90318494856995,12.516187633180065,111.3033461541019
148,41.903186960908755,12.516186573998286,111.3120090957186
149,41.90318896881576,12.516185505387712,111.30882104526304
150,41.90319103872496,12.516184384614071,111.29703405341151
151,41.90319308276671,12.51618330024951,111.29118352920267
152,41.90319518463791,12.516182184180689,111.28966764547184
153,41.90319725847445,12.516181110681812,111.29935251153844
154,41.90319938764298,12.516180018445267,111.30527783779985
155,41.90320157256321,12.516178942866857,111.2922822103854
156,41.90320367543746,12.516177870935788,111.29452842586782
157,41.90320591382931,12.51617670174351,111.28434031917405
158,41.90320804475454,12.516175541006612,111.2866115491425
159,41.9032102931048,12.5161743944482,111.28107237182023
160,41.903212494104096,12.516173242371671,111.28265862182602
161,41.90321466977113,12.516172080512174,111.28247173616599
162,41.90321693918776,12.516170893223753,111.27177907422549
163,41.90321915446092,12.516169724427016,111.26785112626914
164,41.903221450284676,12.516168509900348,111.27188585472571
165,41.90322371148782,12.516167313703152,111.28253310137009
166,41.90322603766135,12.516166092939104,111.27778123937313
167,41.90322838776209,12.516164852583131,111.27233472814576
168,41.903230711689986,12.516163677167107,111.27643220530682
