800,11540
2870,7320
860,3019
100,11580
670,11420
9180,3430
9110,3350
470,11220
9360,3690
30,11540
120,11660
2760,7240
30,11580
110,3019
4730,1600
90,11580
4410,2060
9100,3390
900,3039
4940,1840
9200,3490
4960,1800
910,3059
140,11600
20,2959
10,2959
9330,3650
120,3019
2890,7340
9150,3410
4860,1720
160,3059
2550,7000
140,3019
610,11320
50,11560
780,11500
160,3039
440,11160
2810,7320
830,2999
9370,3670
2780,7240
4800,9580
9050,3250
2600,7080
1050,3159
740,2919
9230,3510
9350,3630
4910,1780
10,2979
9350,3650
680,11440
570,11320
9200,3470
9200,3450
9100,3330
9100,3350
4270,1980
70,11580
4780,1640
520,11240
730,2899
4380,2060
4410,2080
4970,1820
4690,1560
630,11380
4820,1680
700,11420
4900,1760
570,11300
4730,1560
2860,7280
4390,2060
150,11660
2880,7300
2780,7280
960,3099
240,3119
950,3079
1010,3139
4690,9460
1040,3199
430,11140
810,11520
850,11640
9310,3610
740,11480
9160,3410
160,11660
50,2979
470,11200
250,3119
4690,9440
4710,1560
9180,3450
4770,1620
100,11640
9100,3310
880,11640
560,11300
2800,7280
430,11100
4720,1560
820,11560
9140,3430
9300,3590
4700,9460
2900,7380
4370,2060
9010,3230
480,11180
290,3139
910,3079
2850,7320
2810,7240
4750,9480
430,11180
530,11280
4740,1620
700,11440
4760,1600
190,3079
4110,1860
4710,1580
790,2959
9120,3390
420,11120
500,11200
100,11600
4730,9460
4360,2020
4800,1660
790,11520
270,3159
4280,1980
4710,9480
9350,3690
2880,7340
4710,9440
9250,3550
1010,3159
1010,3179
9280,3550
4250,1940
2840,7260
9130,3390
9120,3410
9320,3630
150,3019
2600,7060
1040,3179
2610,7100
4710,1540
4300,1980
10,11540
290,3159
9080,3350
4800,9540
730,11480
4170,1880
9260,3530
4940,1800
2830,7300
420,11160
4740,1580
9310,3630
4770,1640
940,3099
1020,3179
4770,9520
2740,7240
9140,3370
4220,1940
30,11560
4920,1800
4670,9460
2840,7280
20,11540
860,11600
650,11360
720,2899
2870,7280
300,3179
4120,1880
680,11380
870,11620
550,11280
2660,7120
9210,3470
850,11620
730,11460
760,2919
4760,1640
9060,3270
4210,1940
480,11200
4210,1900
4420,2080
9240,3510
4740,9500
770,2939
9250,3530
4310,2000
2840,7320
310,3199
9040,3310
180,3059
4730,9500
2740,7200
4820,9580
4750,1620
1020,3139
670,11400
4820,9560
4140,1880
4200,1920
880,3039
870,11640
4790,1660
4850,1680
540,11280
810,2959
840,11620
870,3039
2900,7360
9000,3210
770,2919
850,11660
9220,3470
280,3179
4680,9420
610,11340
4770,9500
2730,7200
2680,7160
750,11500
420,11140
720,11480
4770,1660
4290,1980
2550,7020
9330,3610
4120,1860
9130,3350
2560,7020
2900,7320
640,11380
9050,3310
80,11560
920,3059
2790,7260
520,11220
9280,3590
9270,3570
4120,1840
4960,1860
2670,7160
2720,7180
4750,9520
4390,2040
220,3079
9340,3650
4810,1660
4910,1800
2850,7300
1030,3179
9380,3670
4770,9560
9190,3450
780,11520
4370,2020
4780,9520
9130,3370
620,11360
4330,2000
450,11160
820,2979
