query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
22000,9900,OK,809,809,376,6.901496637329235,0.06502331409674689,0.041955408704062336,0.04289789554038714,0.08847890786759903,0.02640299927681372,7.84890936142661,-38.63771218118835,-59.351063025335435,-3.7750921447661145,0.47211478512937605,-0.5369814124045447,0.5478503925599879,-0.4343023598440731
6800,1550,OK,1516,1516,681,6.20938406348444,0.04279824391951936,0.04812060905978527,0.10785343024470251,0.12561705741828327,0.019214840097284556,3.5523591403180856,-5.300687957411674,-37.0427812093382,0.11097492891960725,0.13016173958408658,0.7256141194937183,-0.6697732659334249,-0.08913946028933503
10150,8200,OK,796,796,325,10.683512438742477,7.197428173552653,0.07591044823127127,0.5835429458882125,7.2214442516228035,0.19825958959640136,7.174663758235856,-38.202704894434035,-64.36168257906546,-3.542139163038269,0.5813668315477104,-0.39982918122871397,0.45376362511923324,-0.5442865105188663
10200,8300,OK,823,823,291,12.300255201795633,0.1290686186990495,0.12852371347647562,0.5602076771536673,0.5890752878882047,0.006461878621876884,5.433974934143628,-39.967998852473904,-55.09780619332086,-3.8884031273728157,-0.4810062776940175,0.5251310320101455,-0.5207620410390833,0.4708261427020735
20400,900,OK,1152,1152,319,6.199948026697425,0.003909565741025897,0.02297751978541926,0.003316330003348522,0.023542496988719068,0.019243099666375153,3.2210567130001126,-0.6765046912051287,-18.08626476479612,0.21914119871550963,0.13451526320004514,0.7177050290196089,-0.6782531737529773,-0.08232719830164505
23700,8300,OK,938,938,408,9.883873858123689,0.026813206456871713,0.04160818432671684,0.0234977797963829,0.05479356439240079,0.01928541059581658,1.2367474430169643,-38.30061518499673,-60.91822702917578,-3.7586138753097367,0.49211452125338506,-0.5032816469368041,0.5403687754711342,-0.46101243836143574
20500,950,OK,887,887,89,16.59750254088805,0.026977466185299934,0.039108373630760675,0.12185718243839094,0.13079151915030834,0.016280246409094683,5.4381008425355155,-2.1052122181967947,-22.25499168286918,0.23411482116687538,0.15415963284186607,0.6976315842512271,-0.6942488887244704,-0.08696815947243094
3450,40400,OK,1850,1850,570,6.154937908869812,0.06250578117663452,0.0009555789189833394,0.08477359335691093,0.10533018533267002,0.012046280601452792,1.7885084891675627,-36.353410112113785,0.600568531265341,-4.842736036323067,0.725559847424748,0.03521007833827416,0.07353831390572127,-0.6833119891940228
21100,1800,OK,1527,1527,564,5.778937482179519,0.013645835001796947,0.01789026774925584,0.289321481791339,0.290195090101422,0.0116029280150276,3.772103186693073,-11.759792730661408,-44.22057424780228,-0.688481697068385,0.36027461104693514,0.6901118535328946,-0.559739829311831,-0.2839703465686772
5450,41950,OK,1237,1237,244,9.0187959068591,0.01883077515618279,0.008127546216406323,0.006199771515271735,0.021426438512363796,0.00425017168457946,2.4175948587658436,-2.4918835805442554,13.036948318359201,-0.6952526947963092,0.12476353416075528,0.718943528633162,-0.6817818744982161,-0.052227758767868504
21150,1850,OK,1352,1352,409,7.066198622895491,0.016814004892593715,0.01968666129064356,0.10484129946341625,0.10799061749281005,0.020773728595265262,3.511124217711808,-13.182834127980815,-45.423394913536235,-0.7850416558612694,0.33195104335316594,0.7095926576443937,-0.5704852532471728,-0.24664415837683992
6000,650,OK,1662,1662,526,7.75368727748809,0.029558431406567554,0.025879140978184473,0.13177511358564886,0.1375067684352162,0.016649096526180497,1.7341385553919626,3.63584349399813,-5.007549297141716,0.501029944338774,0.1379884746116622,0.7092991034478277,-0.6863678642600075,-0.0821773547494104
23450,8500,OK,895,895,494,5.3877057759761975,0.2327098615339409,0.023919047996306564,0.22397090878521675,0.3238656642718883,0.03256825142314328,2.960041055897731,-35.913450058453684,-51.22505245987206,-3.492835518220408,-0.2855738883250392,0.708236666466225,-0.5916190645986832,0.2585251650867017
20150,750,OK,1438,1438,607,6.275936441736544,0.012536377265604082,0.009053476940345532,0.08180712755214259,0.08325582452890279,0.004405710245280649,1.7643260257869327,2.605003229717725,-8.178976102402995,0.393650285189065,0.11371822475867052,0.7166286961908884,-0.6860848698395519,-0.052905845903158964
7850,9650,OK,1036,1036,325,10.730085605144795,0.01006583722992982,0.05706488676007515,0.17627975198666865,0.1855593526087032,0.007777820935765403,0.3272058021959067,-28.1484533895431,-69.20689352275834,-1.9970406018556872,0.6890536952368433,0.22053682091814805,-0.13176446172557502,-0.6776478748774598
3100,40150,OK,1563,1563,344,7.651804760319756,0.015026384670235315,0.0019903877880020904,0.11992604398784223,0.12088014686613506,0.010364607991154892,5.194691217858292,-37.485925407621345,-14.287499456795217,-4.567962285392123,0.7380763977080761,-0.01838630988164057,0.07895963650511074,-0.6698287471870604
21750,8500,OK,754,754,323,6.613269956549319,0.01984558418037885,0.0064706505164022765,0.10043153202438448,0.10257781999209617,0.026889672653887413,4.371787021822162,-35.09849896395248,-50.22751691303057,-3.2831879079363744,-0.15009582071130584,0.690001471901838,-0.6762073894347952,0.21003042601507962
22400,9800,OK,1119,1119,456,6.699898882979651,0.09517575104203191,0.004451644554477552,0.034357576945450274,0.10128516090334647,0.012687407064261488,3.6346168203056495,-30.980445100785726,-70.84066111891431,-2.2324100283662895,0.7527884126693778,0.06990144043833166,0.0560889773070204,-0.652132978003733
21500,8900,OK,1421,1421,523,4.599049710972556,0.06316519589212033,0.00910254433483794,0.0360393735933718,0.07329075476798046,0.008605090542566373,0.9977504511017453,-25.815191625818194,-47.86452129911612,-2.193309950371642,0.22708543765415382,0.7193260637767852,-0.6351450562202261,-0.16611133476022444
22350,9850,OK,1184,1184,525,5.951821707830608,0.24956533524412938,0.046635991738947724,0.0326772572452545,0.2559796386864831,0.02667536642294193,3.7187063662024085,-33.048539189635605,-70.50616381312616,-2.484481141820331,0.7667245900284121,-0.04013794837487173,0.1626358001056801,-0.619735382780429
3150,40200,OK,1666,1666,441,6.774473037087145,0.04410703130656146,0.022123599928995555,0.09532003445305559,0.10733495634055082,0.013891257529187606,5.428336326348858,-37.23619679716957,-12.232431462218912,-4.6422062035891924,0.7086477510761485,0.0331578230594359,0.07843204669566493,-0.7004051239931111
20400,1050,OK,1890,1890,852,6.523015778490564,0.020391690605772617,0.005585385956608457,0.1286166644710076,0.1303428707743296,0.01931658640453044,2.9880718351013122,-0.6655487343608433,-18.206496777930596,0.1503975168279251,0.14693166283195652,0.7179115451991942,-0.6751006624000007,-0.08516569352868351
22600,9250,OK,870,870,393,12.943485575064162,9.786877587093901,0.8150735411629964,0.9404228430356887,9.86568360054022,0.3632169805747247,10.185739382677205,-20.282478185098217,-57.68330969531238,-1.1978187370540652,0.5904589183571902,0.5072594525479226,-0.3674500290705799,-0.5089465489314854
4100,40900,OK,715,715,173,33.38724928994113,0.5446875616313778,0.24523835133367453,0.7234200925782672,0.9381700374168552,0.0250419089426284,3.8978985429055304,-34.38660888380534,27.84261033782456,-5.04662629150557,0.7069700919706468,0.00322904055083483,0.10240376853919377,-0.6997830596299881
23550,8400,OK,980,980,438,7.585080271841676,0.07943974585717406,0.003234907841615453,0.28325998007303765,0.29420631223951305,0.03808412868670293,2.4922385435210965,-37.659830705013846,-54.885048658113334,-3.6213345892158246,-0.3726188635283257,0.6128402172821917,-0.5986990811853972,0.35656901269198427
20450,1100,OK,1961,1961,858,6.623145065728173,0.05235004099958407,0.047447689683344035,0.14904733745675935,0.1649451995418301,0.014784521916978552,2.886041503147274,-1.3682171724018883,-20.32299855941656,0.16521166705967813,0.15970034580058853,0.7091808625804215,-0.6802118667028189,-0.09418131501273669
6950,1650,OK,1251,1251,429,6.189534021205966,0.045899861981546275,0.02187376384164083,0.21948516051550793,0.22529756891951397,0.020957214294436772,1.7131817103716986,-7.962302068743343,-42.13693654627285,-0.037225285368843175,0.30332500649345195,0.6751144315150895,-0.6265653028348788,-0.24419329654853666
22200,8000,OK,905,905,368,7.159280291203046,0.062017590203186757,0.01838467057357883,0.021823265316187168,0.06826736054492014,0.002039102050258303,4.256529503827385,-37.26947257594734,-66.90842406098159,-3.227167673052688,0.6610482074680266,-0.30102704556284143,0.34007161879821957,-0.5972849230735481
10200,8350,OK,1142,1142,526,7.339886899364836,0.25933097154791707,0.09184177726212242,0.3116304048880867,0.4156933654815346,0.03788551533713084,3.4746022580301266,-39.85845963818435,-55.51609035527799,-3.957253460465474,-0.49442063660947194,0.5176993916676863,-0.5121847964985701,0.4745548526749153
2500,39550,OK,1360,1360,347,8.37308953805999,0.02051914122064491,0.03383574195009342,0.015125014651641067,0.042363411783736656,0.01697923050025284,3.858599158883259,-38.51508720685081,-40.19139315333161,-4.28114632233816,0.7387278417970816,0.07337438134458017,0.0006204075488135694,-0.6699977544817591
23150,9000,OK,1170,1170,536,3.7791830771256096,0.0632668496255433,0.0011288548090645362,0.2678120587711049,0.27518587790426097,0.021999812748791328,2.8684853426699055,-26.17260528824004,-48.554714450572945,-2.2099898168571643,0.18177629055205285,0.7572634633281402,-0.6203311234715582,-0.09326695317163843
5500,42000,OK,1048,1048,309,8.09420364987369,0.09458764084731738,0.0674760645162734,0.9662586291318374,0.9732191836659423,0.02310537913828648,2.373051914526074,-2.764592913006865,12.060640501318577,-0.7640951087016817,0.022149826556681285,0.7071545873969658,-0.7066042490179314,0.012337340748372236
22250,8250,OK,967,967,461,7.410681682367074,0.1039588367500901,0.019779536247991697,0.24192580196134017,0.2640582576767011,0.02586710338294446,6.744530016655353,-36.4015828983212,-68.7149215186561,-2.88928769448759,0.7143347410772843,-0.20360070376197603,0.26786438677747615,-0.6136133158708373
23750,9900,OK,1097,1097,519,5.179371237663549,0.013023062592043111,0.13036931184490594,0.2340635066645762,0.268237735567367,0.020709047770213953,4.079802628149885,-38.346592031158536,-63.03438696585137,-3.471014902102761,0.5350939547314068,-0.45694716044577605,0.4924582587464653,-0.5122095426315726
21450,9100,OK,1379,1379,585,8.477245800647719,0.049782381974710965,0.0041534471474328205,0.210124358759179,0.2159809779175905,0.007226163833653371,4.696198015368951,-23.695541038500775,-47.82138696622631,-1.862651613835366,0.2669837932943076,0.7027199171965582,-0.628269913003376,-0.20045270890705214
22400,9700,OK,1331,1331,464,6.762842626326567,0.13165280698374027,0.028201711304067824,0.08707674413775046,0.16034387258890567,0.025705499515918842,1.331407041526455,-31.023607491853554,-70.91674214610109,-2.2347687017554945,0.7551318185858557,0.061381111266586484,0.05712418949531252,-0.6501885285925931
21450,8900,OK,1282,1282,483,4.677118678245404,0.0016988963549322555,0.01426657557213798,0.17445186199397233,0.17504249078593545,0.02427581943069023,2.948768492254746,-23.968982099187105,-48.03294551716745,-1.8834667292672678,0.2595405552066374,0.7066149263782627,-0.6297528762672734,-0.1916907949161072
30650,27550,OK,1188,1188,510,10.009154083063727,0.04172987775261272,0.005574934361729608,0.028115863136306096,0.05062572814572736,0.009825906792529869,1.6015212530643168,37.75017566195526,-100.54248032233241,24.51524182061286,0.11604443161119289,-0.5994559806719133,0.7767789658489481,-0.1542746101707882
23300,8600,OK,810,810,351,8.035377324209671,0.15111121536025696,0.011085123255608897,0.15486777132827098,0.21665988544590256,0.014094538406512206,5.141427865281707,-31.6189132704083,-47.87338154151244,-2.9788314745766598,-0.08593586903519802,0.7510205395895984,-0.6431803570649487,0.12207458299547352
30400,27150,OK,953,953,541,8.369874969920248,0.010953402566578063,0.00887723676776786,0.0028696068363571747,0.01438808548111236,0.008435640278296295,1.9796154533441783,37.408176590809845,-93.90558076066064,22.57147870954978,0.0142834877478011,-0.6510817398284554,0.7560839932128633,-0.06500419407238714
21400,8900,OK,1038,1038,350,4.760434009950973,0.020286960250225583,0.0011248856527587975,0.008164772213295812,0.021897251636244737,0.02070228122256304,4.995967667610563,-21.855767402149795,-48.35476887892493,-1.5662927551908814,0.30310459292860426,0.6951337022620118,-0.617136539797536,-0.20990291320469534
21050,1650,OK,1562,1562,579,6.202514586557286,0.027072935943765784,0.0440013793907016,0.07752025556933037,0.09315822707863221,0.012288063890270762,0.311415988550882,-9.860538024913042,-43.10375154343735,-0.23798552475338422,0.40093565376914453,0.6549051395979796,-0.5529245735855265,-0.3234567600006579
6400,1050,OK,1463,1463,600,6.103802472822048,0.030186438422381112,0.029382679600480494,0.05667295221135667,0.07061435008185954,0.012021233495037507,0.821263534828566,-1.5282811132270173,-20.99115880602275,0.09013381109916249,0.1097464037189836,0.7156780032085975,-0.6879164617996211,-0.05031564547131483
6950,1550,OK,1014,1014,196,7.293982564498615,0.07171859666460656,0.07331469247435632,0.030267790943095285,0.10693334563514262,0.02524557868888552,2.1881376522238045,-8.194458486985948,-42.25583524488549,-0.09631900886314873,0.3027788384249611,0.6766554085966203,-0.625548400562503,-0.2432110843951534
22550,9350,OK,1037,1037,359,13.350522327616364,0.18576962997387803,0.011117688669776304,0.2171290376876811,0.28597023871229693,0.013025071825222735,8.328991535974344,-26.032661549991044,-68.29818198661535,-1.5641023668510206,0.7066942398842782,0.3420962712025632,-0.2023810562739239,-0.5853164106747182
22600,9650,OK,929,929,333,7.074151766195704,0.0590358412888925,0.0133225554639686,0.09619745625262355,0.11365153597841626,0.01918821060430935,4.249782082380931,-25.12022750831875,-66.6596098481727,-1.63631028558814,0.657331016632903,0.40587806015343675,-0.253828754474169,-0.5820222489394451
7800,9350,OK,957,957,328,22.26861270929978,0.13813891283423274,0.11392624930673712,0.3209170505985417,0.3674905480212947,0.025323166212608526,8.57592459220519,-26.627392174914423,-67.71778928590935,-1.8395667671200298,0.6743798663283501,0.3325362631291656,-0.2422970648146537,-0.6131260571670807
