query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
11540,800,OK,1451,1305,1305,24.959749221801758,0.1952335868806392,0.0397421449669606,0.015208305460494898,0.19981712661289752,0.004571989468042038,1.3033169354949938,0.961810790447059,0.22220876237990317,0.16299485584768791,0.916114410279107,-1.752069168809595,1.010694816980618,-0.6187870347560156,0.44637353591278095,-0.5489623646437415,0.5517322151755071,-0.4415682862015807
7320,2870,OK,1830,1811,1811,30.868131637573242,0.21049932950448835,0.0055152283515618305,0.6049183452025297,0.6405205615967188,0.0025181096254570045,2.128807534437674,2.955214515721469,0.7197568604014668,0.38825480772120524,2.7662375560955734,-11.190310209338758,18.893287911706867,-0.8135676817701121,0.02445412006148289,-0.7042445985163182,0.7094822077824056,-0.008748617765787925
3019,860,OK,1573,1524,1524,37.31537628173828,0.028602476087307843,0.0011071637923655408,0.04985832521668099,0.05749069527671821,0.00519273506595563,0.919288125694955,0.9130773654911772,0.2539482521850598,0.16095743172594146,0.8723339630371276,13.097086717406595,0.032325691545363716,-0.7343869347513013,-0.4979468566133472,0.49836403910159716,-0.4976174697312723,0.5060227923102623
11580,100,OK,1865,1746,1746,18.257070541381836,0.011596321071362117,0.002760197957745472,0.0332106907263084,0.035285171583465,0.0009757343121826751,0.1363640716704028,0.8994888314975646,0.22740124017365848,0.15399163768241309,0.853360375282791,5.508706729142442,0.19085497778875798,-0.7002212938522149,-0.5013289086552796,0.5052837266577058,-0.4994634776498704,0.4938561687529121
11420,670,OK,1509,1435,1435,28.12856101989746,0.12282163646295541,0.03870223477837474,0.15428159675711728,0.20096225630253198,0.0058915726218106024,0.6105202614074254,1.3986077970195503,0.34569578426502234,0.21933645888549846,1.332445088673781,-5.817464229722214,14.60010606355292,-0.7409456383041717,-0.42403046008887474,-0.558378532746569,0.577972436756302,0.4175637022474396
3430,9180,OK,1975,1725,1725,23.9294376373291,0.10967590536475263,0.05554751401679596,0.6513661974966372,0.6628666938172806,0.0022235455837428387,5.001097698778856,1.5718969945262358,0.3616858500209841,0.24637950156040334,1.4943808253417274,68.27066109967343,42.91892441754054,-0.45891829213918045,-0.6908987371334162,-0.014965093684847474,-0.008707705422558247,0.7227441849400991
3350,9110,OK,1936,1902,1902,20.413673400878906,0.015040542696426795,0.03326367962718006,0.15428353576425402,0.15854368393241833,0.002992719031825805,1.6592498861887115,1.1655455265979817,0.32844502845149837,0.1807656357031716,1.1230299019165493,68.34357038669243,28.11220320951847,-0.8766422389790374,-0.7050430740472053,-0.026443080982268285,0.004175411858634807,0.708659010485327
11220,470,OK,800,752,752,46.737335205078125,0.22917664241397961,0.2502053305825672,2.265031213697304,2.2903037003644644,0.003883395841411386,6.940530530387305,1.0063743509040761,0.27380638757020814,0.17269282679731934,0.9676998493998865,50.401972642493604,13.334497859048378,-0.6613048677012133,-0.4955553075245093,-0.5040025652714721,0.5159883746462843,0.48390324302896565
3690,9360,OK,1193,1149,1149,27.13357925415039,0.1144610993879341,0.01378863432930522,0.557075860753665,0.5688804657783554,0.005265905613168987,3.410251718643819,1.7623873814407178,0.4332002630192663,0.25181091496631536,1.6834266439165608,70.47117836931278,108.28825809398539,0.8613508225736818,0.7039538989381633,-0.0890726696326052,0.07590971341842072,-0.70053742448424
11540,30,OK,1623,1534,1534,15.579647541046143,0.0708274161151625,0.017284233903327083,0.154447792186728,0.17079048019878046,0.010635462533001756,2.0144942336153395,0.9472034918861916,0.24524840417642257,0.1628382711873737,0.8974009760647483,-1.9111337399416461,0.9420076605931232,-0.6660172795971485,0.44588995778384544,-0.550901644750396,0.552140512835822,-0.4391245580062954
