query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
14518,13200,OK,1131,1131,,8.379972,0.31640966473916726,0.3590462784348904,2.541651059141453,2.5863138658007396,0.03859543548876844,1.8433751270301753,2.462916971556325,0.30876997420028696,0.07185040823688471,2.431546723156842,162.38685982525132,424.60705919715775,21.4850663948292,-0.6684728885977591,-0.01464322159808612,0.009107486533070405,0.7435365673321301
14598,13320,OK,955,955,,5.3191004,0.012585524189425795,0.0024808235206784657,1.5641373575139326,1.5641899574780331,0.03303573000600559,3.229800415278273,5.789540900907471,1.3029492571724217,0.7149987273504774,5.6607641651894856,163.04789457938804,445.0259085350321,23.151619731282523,-0.6932850999353003,0.01795272940849638,-0.0480304863274582,0.7188369370710119
14558,13260,OK,1866,1866,,3.3339305,0.03056509744713158,0.05500171372013446,0.6735801068009637,0.6765128039971616,0.05702762168534446,1.6524781151073662,4.15433451841536,0.5214888126510102,0.4481942117343509,4.030612632083532,162.8023588326702,437.1439367938782,22.76094197404706,-0.6899911662036483,-0.027418324651479836,0.018916289679412713,0.7230508972534367
7425,2000,OK,1742,1742,,9.722151,0.029570655325108053,0.09607593245247287,1.4419017536466767,1.445401562065826,0.04605433821846326,3.3285316707785833,3.5822516627154726,0.3591795187670468,0.10414223993744831,3.5312271773883293,-10.862638988568476,87.6267991591088,2.843148446521486,-0.035699375406672326,0.72383396904591,-0.6889214978121599,0.01330825695078452
14678,13450,OK,1305,1305,,2.5333242,0.21893654144849184,0.1339177929469098,1.4627892835201135,1.4851328803950459,0.0998443546583063,0.9035160595762738,4.422276333793936,0.9380660871111668,0.5522984018347779,4.2794400867556535,171.75489034522022,450.87647015483935,23.806558236722857,-0.439002240318571,0.5720215935074087,-0.5238329689464776,0.4535056231197574
17584,11353,OK,999,999,,9.997224,0.32405808542871406,0.018483238041259842,2.2269749437921766,2.25050498179817,0.10169963514390146,1.4521399726409547,5.351030673029991,0.7987595973699855,0.4182064540595174,5.258420904813882,160.62027948231108,111.82730773540327,7.566456220155678,-0.6914528732084492,-0.05793080656941699,0.029662185805070622,0.719483912617414
2624,1020,OK,1595,1595,,4.69036,1.0073671834734719,0.03637451685491268,1.4640090215599741,1.7774797222541519,0.02272605054273645,1.0956004737723393,9.832682452857274,2.1063689403855808,0.9634570604358583,9.419525592023957,147.32602738612587,1.0235853445678469,0.9106200480944711,0.4666646839060762,-0.5176093985646639,0.519553897681671,-0.49433625268247594
2304,630,OK,1545,1545,,8.290148,0.32921568952897035,0.0015619549588613973,2.2620138533795426,2.285846032176335,0.11954801085626823,4.224254759024906,3.207676308335627,0.3178443349407971,0.03944097015118553,3.130473334094921,14.83805317525803,1.3992895128905334,-0.547445284708011,-0.5256857882043809,0.4679937993715079,-0.45551234874557534,0.5451098567903986
17504,1310,OK,1734,1734,,2.861309,0.009576395028270512,0.015515465539463584,0.4088637173209939,0.4092700530874271,0.04289399404302843,2.5426184182589324,6.376942357955073,1.3628281698179756,0.8072246648201826,6.034673216911671,160.07901607734303,72.21426546557564,5.375938938129958,-0.6853403594667519,-0.01139750240953479,-0.02974464271462906,0.7275259066552798
18364,11953,OK,1657,1657,,4.017887,0.4446621123176795,0.11180965858482803,1.2583812005863049,1.3393091651566886,0.0756815151795797,0.13902126112455332,7.891588093631157,1.7178935327328857,0.7739359998226489,7.4834833886646654,162.114831946413,269.3157787023071,13.059556252634373,-0.6811700918091124,-0.008726825776189209,-0.007808796174204708,0.7320315370521594
