query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
8740,8030,OK,1659,1659,,30.55191,0.09095748894833561,0.10408135004043527,0.5372038779595705,0.5547019007690773,0.020469895766415756,0.2519187935071259,3.7326869147463717,0.8997902032496496,0.5882644096476244,3.550228508681416,1.3729174016289214,207.00355898774427,2.546553876337949,-0.17213139093242347,0.41629806453227064,0.5833701667108018,-0.5624399019108441,-0.41235485543038913
7960,10880,OK,1370,1370,,38.033127,0.02953475455003978,0.006444249518707874,0.33001970757777954,0.33140132387773225,0.010022114421211923,1.8998076293060275,2.1326695034095575,0.5254765930442602,0.3437268832239795,2.02087077648153,1.228439341057606,223.5191787605281,8.151577854791004,0.6218080464013735,0.41585405196249514,0.6034983904943725,-0.5543856081769476,-0.3943497148260057
7860,10750,OK,1774,1774,,20.602173,0.028886970653764554,0.10216455228169911,0.7700854253770844,0.7773696773058983,0.009533518258382145,2.35638227041184,1.341284575888257,0.11268244058961185,0.09603196714159495,1.311174858304529,1.1144922342710104,252.45415530993063,15.458166268935548,1.7130551972495904,0.4424235300487022,0.5639902986920698,-0.5323123208234917,-0.45035536650514424
5180,4170,OK,1584,1584,,21.168186,0.09072998401340669,0.03461504156092072,0.6164752167531573,0.6240767773056369,0.011482902762635585,0.11641379900540337,1.1860584129033598,0.23104025712337428,0.15932356085628774,1.1398609263711243,1.0528607557824547,135.4994843322632,-182.29723774035674,-0.6227054461708706,0.12802247358690463,-0.6874405890613001,0.704028849329667,-0.12401234647924322
9020,8200,OK,979,979,,46.69127,0.19832799153286032,0.0588325027289333,3.284674336862973,3.291182273112357,0.009786426813090209,3.9458999457601913,1.4639558742063228,0.2251191717343386,0.130440885745575,1.424041033126298,1.092381599485905,147.33110357808727,-18.908057704139846,-1.6604815087342584,0.37064507775148925,0.6063664295161871,-0.6022986638110189,-0.3635633357007339
7840,10700,OK,1780,1780,,25.929329,0.013037860502210286,0.07968551191290128,0.5216779577192954,0.527889816330521,0.004484626985167235,1.9318898654449779,1.0226512770642184,0.27146698742989006,0.23219338650156085,0.9298479138539166,1.1670534642837989,260.9138256363729,17.18317349775929,2.0014007215147083,0.4352747179882592,0.5698472474833041,-0.5449191583563263,-0.4345953810985297
9380,8570,OK,1245,1245,,40.370907,0.13434578973342076,0.05479125817028967,0.31857370477798685,0.3500572504133456,0.005941943500321253,2.854900811644469,1.7220698299064354,0.47044688393984924,0.3100307997702807,1.6212042661901567,1.1920446257098831,217.54421940832182,-9.175035606515285,0.03345483194651787,-0.5882293076742059,0.3616229191781884,-0.37566153978431205,0.6181371639410216
9080,8300,OK,1549,1549,,21.149664,0.129386748650697,0.09760394871614508,3.474291439697873,3.478069647015324,0.04863609018948312,1.7282583305704906,1.6456329573276762,0.2850801962768257,0.16138271566061624,1.1496813391765244,1.1681388415494607,146.0373309696241,-29.000767597018374,-1.6734025492316134,-0.01485035167332571,0.7097849012073194,-0.7030354883016827,0.04154471400441865
8820,8090,OK,1678,1678,,42.921684,0.05324375509229706,0.04241399962724537,0.9581229115980661,0.9605380567941408,0.009666333987120352,0.32822053467796136,2.9128297604438407,0.6319975051643052,0.4046782805309601,2.7520807815326878,1.3362372084423448,186.73719147316547,-4.38290490086245,-0.8378375470027579,0.41187877864851097,0.5879033135470132,-0.5693566189863867,-0.4006976491518805
8960,8190,OK,1567,1567,,41.437763,0.6767238693470036,0.412732667655714,2.893832041516981,3.0004278586235866,0.018682424807893054,3.5246097428748286,1.7581779664426112,0.23838077385622825,0.18083885128661414,1.6332120096179175,1.1254694171613526,156.96071900304773,-15.531523907871687,-1.9874279277888423,0.408112082530222,0.5821926898995883,-0.5751041242323582,-0.4046621383466202
5060,4050,OK,923,923,,35.233597,3.6791003192201446,1.2442859312593049,14.467144997763304,14.979396216934893,0.02747137842571921,1.0634375795591107,2.810391374566509,0.318214216050527,0.21761516037547102,2.4611025129321735,1.1545720168175606,130.85681406953628,-167.6823846991578,0.06222526429850331,-0.04457833769334123,0.713420852882731,-0.6971553559661476,0.05493512654294284
8900,8170,OK,1372,1372,,47.199707,0.6579318352470094,0.23250382337493353,2.5702123907462298,2.663254411666469,0.017759955655500058,9.178002992525192,2.3498118702786406,0.38259011798380405,0.25842581151966737,2.2844404968984975,1.256148602376565,168.03447838348438,-11.828332946490642,-1.5639467938531806,0.4067568605471953,0.5872033040331082,-0.575531651123994,-0.39812617935132066
7940,10830,OK,977,977,,55.440987,0.14535838272216195,0.18201060006487338,1.2681551931906005,1.2893698119546104,0.005976543018388515,6.680832013727611,1.3248903237309693,0.23988830471795453,0.16828942216333465,1.2738539027671383,1.0846937656521165,226.7985667115069,9.374805656515463,0.938365607875818,0.41323734952824737,0.5912922651712514,-0.5614133600158367,-0.4054915403547259
7940,10900,OK,1701,1701,,25.637465,0.1446381486121855,0.05696679987241318,0.6576784068133215,0.6758004861718975,0.012419278582126821,6.326940178307952,2.0974281802570123,0.4855532907997562,0.318342123296774,1.9894125684230684,1.268632415757284,228.73285641785222,9.689756099950177,0.8190902339218664,0.41559432159299614,0.5905549240471822,-0.5582730072148001,-0.4084819346784235
7900,10800,OK,1244,1244,,29.806,0.37179986287707056,0.6778821320755951,6.578966894457528,6.624240690176564,0.021559275148803445,1.7612717417557564,0.7746393616321539,0.20338087681790062,0.10355576560005808,0.6629068528254454,0.9427012070914411,232.6223221486137,11.538062968369463,1.5541549852187861,0.44482294677800616,0.5743427763949188,-0.5425763886317536,-0.421750855034144
8780,8080,OK,1553,1553,,48.920265,0.019026864693075712,0.01320648160311938,0.6703427122779253,0.6707427112093783,0.014754408835918493,7.166671254015085,3.491624938339813,0.6343039532828485,0.42326877393676376,3.371083182871648,1.3313827056343897,198.756107655483,-0.30455992539061416,-0.35259778119852914,0.40130850860636735,0.5939352909220615,-0.5758612165442171,-0.39316181197780864
8840,8140,OK,1238,1238,,47.76931,0.48245511274924324,0.339659106596499,3.68620162071438,3.733123843789426,0.006404414185094306,12.599034271383804,2.8391603393409093,0.4817101922756777,0.2865589191200404,2.7622369663342745,1.2473427709423408,179.0317887251083,-6.614656337510716,-1.3452577030698691,0.4050703329756152,0.5912411364000281,-0.5729016562102628,-0.39766271673739517
9000,8230,OK,1761,1761,,33.433517,0.13971040755973108,0.030732438826136986,1.8905553544376312,1.8959596591092085,0.00401248733177458,5.013187746951526,1.5348445493830485,0.24141300293719348,0.18713844840453175,1.4685058535250075,1.1384470343104145,151.48835919524169,-16.873369026890977,-1.6877988484698743,0.3866153891792853,0.5958721671042333,-0.5899015527546091,-0.38403262801219884
9360,8610,OK,1226,1226,,24.91157,0.2452427140607072,0.105938073426268,0.7159176357352202,0.7641367190220861,0.008517501993328062,5.256237380763177,1.0976045312135974,0.17007147628861907,0.11668850010556592,0.9969747389189263,1.0991849412239858,215.34070822417056,-9.849017872559644,-0.09339675399247636,-0.5740123922823621,0.3928433567494977,-0.40145889150298875,0.5958310406459687
9400,8590,OK,1108,1108,,38.08503,0.6142287739568516,0.19876148909121044,3.9201608440501197,3.9729641528116058,0.017282251318131985,2.4657735299758823,2.135165875564665,0.34863257778830103,0.2115706888592559,1.9283223683874686,1.162771483432363,222.3997848438071,-5.5744440648470865,0.1718486572674015,-0.6247664023890738,0.2887032885008111,-0.29366496026131556,0.6633839346632923
9320,8550,OK,1640,1640,,23.526691,0.0038450258609436694,0.06860478334526997,1.8663425823283628,1.867607034451794,0.006769583641301458,4.978365377051645,1.2757773298216353,0.3801747968245849,0.24479099759185363,1.1448883681997648,1.1645123305769007,204.55168177558042,-13.46793106886643,-0.5274973935865994,-0.5567200036833315,0.4137519481562681,-0.42490543666214864,0.5816592927055089
7920,10820,OK,1180,1180,,37.542595,0.09422959962911044,0.05250314825715554,1.0716022661704008,1.0770177412116821,0.0024324070820037225,3.6034335777341298,1.1234584445973153,0.22017100357649344,0.12932173742386732,1.069589972708771,1.0615853122579835,232.03524699040787,10.973651974414626,1.0330305447121444,0.4244841255678333,0.5836430085153624,-0.5558120107958081,-0.41261007550369994
9360,8550,OK,987,987,,42.952545,0.28994856395990654,0.09325032240262299,3.1041227516628553,3.11902931210362,0.013013157916045638,3.853211494443876,1.1914134367209397,0.3165173857015231,0.18826269397227868,1.0927846983875638,1.1474621154809133,211.7594912307888,-11.180875273967173,-0.24734151753811828,-0.5690278995113763,0.3919559482793219,-0.4087257919775201,0.5962558269388046
5160,4130,OK,1073,1073,,37.67522,0.09554492383496543,0.13086369290470728,0.58835896808734,0.6102625778466892,0.003801156702666222,3.548973967256343,0.8100722219166301,0.23036291700855815,0.14523636940300055,0.7458217761597803,1.024019095863392,133.4540663033186,-175.46213683225608,-0.5803494064462059,0.12150321803415219,-0.6897094843265498,0.7043502258196609,-0.11588164058703514
