query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
30640,2156,OK,1672,1672,,10.038565,0.615173989360377,0.0663462078759962,1.714444266499492,1.822679346297112,0.06437522153406365,3.7564686838640005,3.8362237317429857,0.42750060583810345,0.12465923480377228,3.7654181086156946,1.998379,29.197569935544937,48.67397763114604,7.57233730173221,0.2983254185124327,0.6626333765872894,-0.5527696554336543,-0.40787824278045115
17586,4143,OK,1770,1770,,11.659836,0.3173933556038482,0.3068841383106672,3.0610393573811363,3.0927137539650307,0.027274091845403612,0.6491759282620271,2.4668862041057458,0.47506007094537694,0.11265805370021509,2.396457854423515,1.998379,111.46620868572288,217.45710410329886,36.41760093814868,-0.5754815021409311,-0.32027213574943725,0.27374193985323336,0.7009366234699828
17246,3803,OK,1715,1715,,10.733493,0.38384976290392436,0.05884638455893584,1.1125015679668104,1.1783307159646093,0.08701231042694044,5.948839943082838,5.753375657369467,0.614821773903031,0.2834362347060537,5.540937489795308,1.998379,189.16951539726216,132.09911752091543,19.749890260382553,-0.625057624397876,-0.15008635195782177,0.11978749912950853,0.7565897224985115
30540,1946,OK,1566,1566,,18.845524,0.6578987155437281,0.07556801239324257,8.804809699211365,8.829678084943849,0.08870592921505795,4.771426783130529,5.043719635365654,1.940533440631449,1.3124158005397346,4.321353579140418,1.998379,58.182585276046396,69.11742761707725,11.108602978519825,0.27108787446513916,0.6923731549262201,-0.5706047361719048,-0.3486273278354358
18720,5010,OK,1778,1778,,8.918465,0.06090209611782746,0.20891652912398417,2.806830290476168,2.815253356447211,0.08253445734767399,3.843590234627651,3.343410915633283,0.43003106941136515,0.05553705964745248,3.2840481880574703,1.998379,40.714306464426485,210.30220619161057,37.14183165206692,0.09380697965929079,0.7636065366098758,-0.6298562199409883,-0.10670731003788554
17646,4253,OK,1625,1625,,21.74283,0.3612995308114214,0.23609724559999679,9.449475752704885,9.459327209759794,0.02145845460120124,3.776967433256758,6.767690250469126,2.619172910076119,1.471374602299619,5.716733333486548,1.998379,98.05643979463233,230.08956436787955,39.64076619267587,-0.5805526156490187,-0.3228245589488077,0.2650456406775414,0.6989232954769944
18900,5240,OK,1504,1504,,19.835388,0.09718950872750977,0.9482092502807181,10.746892793273833,10.789080187534323,0.061641746431164914,0.675686189796936,2.0403280635085546,1.4126537375090273,0.7050740546250427,0.6168010747464159,1.998379,6.439381588078877,128.93843306029888,21.37000819858762,0.09088197931965021,0.746317362035916,-0.6464509645018853,-0.12981529745479264
11930,13816,OK,1611,1611,,11.677306,0.17988326633992358,0.5837751110371278,8.015913370849702,8.03915533739351,0.08087012351338711,3.162526752234758,2.4497450112054433,1.8655856214361484,0.9653197151139192,0.9310662350256633,1.998379,-167.5023500211905,-68.87992645805316,-10.946675845596289,-0.5862511257255464,0.3516906019165955,-0.2820447591364692,0.6731077862814568
25640,14936,OK,1727,1727,,16.920092,0.5840662839905989,0.0833698564244715,8.6758821626695,8.695919460159555,0.10056626731187049,5.632360058790085,2.495761785888048,1.7465552712208208,0.9640944758627568,1.300059831501935,1.998379,-34.10365133323593,-251.39817558238778,-46.63150071384734,-0.06531480249969866,0.7622561166862187,-0.6420651332196131,0.04951720764089261
30560,1936,OK,929,929,,35.85413,0.33245087407610685,0.7035815137972916,6.409142035004769,6.456210355548859,0.04491210322113177,4.295435279733964,6.913484240020654,2.157296530943452,1.4109411811348278,6.322078381691647,1.998379,51.53075714944661,63.63755644593498,9.252682841374,0.272051550824787,0.672965901328858,-0.5736248226589677,-0.37955159355736345
11870,13726,OK,751,751,,33.898174,0.3329608820380078,0.23275286781405283,1.7384643995534361,1.7852997829378356,0.027601487271192587,4.494005469802451,8.604067681068905,2.6309699921474037,1.5559643616457142,7.805598115834105,1.998379,-187.3889266694141,-78.68882977578113,-13.540411574877556,-0.569111556276981,0.35269680637383605,-0.30892491161401175,0.675486786154966
16968,1305,OK,1673,1673,,23.96327,0.49367979495430575,0.06042941870605046,12.090660875893919,12.100886408460463,0.06724307767301863,5.599455997353454,5.265268665260571,2.7410992196713933,1.3412465152425537,4.343238058993765,1.998379,199.77350226128922,25.569890632859927,-0.20715167007763613,-0.6355200875406898,-0.01365416324032292,0.01260423875990854,0.7718606838826317
17148,1435,OK,988,988,,27.684368,0.15205064418193498,0.10388463504961895,0.9260444242932824,0.9441767268685511,0.04804555062636469,3.552922889760432,4.348486088466079,1.4177062925995667,0.8611079368114822,3.9682641782555255,1.998379,199.41011715610887,106.17336023849879,14.304844126944086,-0.6257285667980585,-0.11146828680950199,0.09177876358593898,0.7665606566236219
17128,1445,OK,1431,1431,,21.225597,0.3062450120495086,0.14987113283069967,11.488076746443658,11.493135111710846,0.019944631182937274,7.592914680742823,5.8138861821207115,2.519628799368492,1.2460920395551205,4.934114141519318,1.998379,202.31908214140856,89.56779015210056,10.84350951632987,-0.6301152612952736,-0.06788193954089505,0.0477891369838736,0.7720511629116893
30260,1726,OK,753,753,,44.99563,0.12340031321257239,0.6530535643781692,8.84029660534742,8.865243971023308,0.03231678362044884,5.959854115597837,5.533244676103632,2.559674138850516,1.383076019831056,4.669164864104046,1.998379,132.35349738359463,111.9251046340141,16.54787593982465,0.27628733764888314,0.6719374908099679,-0.5710848735940987,-0.3821352936473007
27626,15493,OK,1234,1234,,24.364044,1.6345056878945665,0.5358424670256362,8.25533721535867,8.43263473254437,0.10165558454585838,2.95225381518386,1.7751638901700884,0.8877048116941468,0.4558913927378103,1.1261106522684639,1.998379,119.57206531892331,-269.8823700000895,-51.5459563223092,-0.5901851299764681,0.26292176474725315,-0.22982438037512898,0.7278285595949348
11990,13876,OK,982,982,,41.160378,0.1857701576509984,0.9315867404284792,9.058290163917384,9.107962730497873,0.041474113598821236,4.261004784519704,7.844474954775923,2.6449131850720646,1.7336840853546192,6.948762763050583,1.998379,-140.78645034861037,-51.88372298475061,-10.213844147027482,-0.5649674460170272,0.3460963388609857,-0.30520873045878016,0.6840151606651411
21560,15153,OK,774,774,,45.06169,0.11056647720190588,1.8394235780135135,12.351222777147463,12.487930498523731,0.07253509310423112,8.04129833509305,1.8053447080979326,1.4296202969426641,0.6052968804127166,0.38727654403531186,1.998379,-10.380412329369928,-321.75585904908735,-61.43035277593317,-0.4796347935639308,0.4825011057108434,-0.424093140521307,0.5977358580121106
25340,14686,OK,1773,1773,,20.21487,0.5556031061620408,0.10502537841069647,5.13458805418842,5.16562867692807,0.014573474058826391,6.113776921158922,1.521173246336677,1.004147450583457,0.4534556400922509,0.5205247200281158,1.998379,-36.07988941619899,-148.6675501296841,-28.063253367622877,-0.03397612095384357,0.7611134397166062,-0.6465290617868892,0.03939704751184651
27106,15243,OK,1785,1785,,14.461078,0.3593135566887129,0.008571467654691273,2.284082582769516,2.3121879134250984,0.018317896720711414,7.367162365402003,3.715028281478504,0.4030524335044753,0.15256484552358374,3.682729077595395,1.998379,21.074627028538583,-316.6888943539623,-58.87727178619631,-0.5105900676155986,0.4696981703562111,-0.39501281100343527,0.6022012045483559
3501,1245,OK,1285,1285,,30.144337,0.6176703354225754,0.06459912778028969,1.867688589686844,1.9682353412682752,0.07720350896886806,1.8182083176621906,8.41612389910112,3.4579409863056396,1.5847295898404181,7.208599128701264,1.998379,198.086308707792,16.55190299095292,-1.3848144370782893,-0.6441075195011444,-0.026341657235173743,0.01426986062369247,0.7643480826782834
3086,800,OK,1843,1843,,27.40791,0.7070617759941711,0.07537816625759576,2.706500953144733,2.7983505199302208,0.13582308733236303,0.39492754971010435,5.209223070849599,2.3996576675105823,1.2840069409701405,4.066725404868525,1.998379,24.33233590520028,1.6284594201459772,-0.4628525538901469,-0.4631866944046168,0.534805348625371,-0.4365043454993362,0.5557924806691934
25220,14576,OK,1528,1528,,25.383741,0.4572417040521579,0.257849371551948,4.739149026896946,4.768132734464565,0.019687517236257848,4.695222977765544,0.7874206942377449,0.5674514525872498,0.21299995355925838,0.4164310187993818,1.998379,-36.55215737311996,-111.47547870735774,-20.703181293489695,-0.0032077204226998134,0.7659533205256549,-0.6428272574794651,-0.00885089525657811
17746,4433,OK,1134,1134,,22.887857,1.8713041175763543,1.6185566576837043,17.113537072889606,17.291461936451686,0.05223078574127749,3.9248740745069473,9.42569370533715,0.977000796203635,0.25017753510705387,9.105028237860642,1.998379,93.7972108281459,232.67396133598587,37.26198709344147,-0.556214977050301,-0.3108913336440838,0.26918880748289303,0.7221557061298306
17188,1485,OK,1544,1544,,16.360008,1.24137178806667,0.12932634280372068,4.158712233455192,4.341960002100514,0.06358462883024113,2.8594715160966184,2.0071319742533573,1.5068289491103464,0.7120514297820808,1.2487595889637322,1.998379,195.66152679225985,115.06416281008238,15.902506551521352,-0.618181791204128,-0.117290377553569,0.10335944593566955,0.7703317890966649
17686,4513,OK,1461,1461,,18.125927,0.19704196524618173,0.662646344769527,10.804220095670555,10.826315051299586,0.04237284914205053,1.4023510638767007,9.266292272708126,1.0691737558643242,0.28586990630808595,8.912731248725763,1.998379,92.30547608899397,236.16599925586985,39.52661648802419,-0.5640921905395327,-0.32812876892999276,0.27236299735787806,0.7070713607854806
11770,13616,OK,1224,1224,,14.918045,0.1573588706878807,0.09816960526293936,4.916216223389548,4.919713512055376,0.09092506691046881,2.0857638739469833,2.1450359311255545,0.339021928465354,0.11532209103831204,1.9958669469449308,1.998379,-220.02901149710888,-98.96274076262725,-17.226757231910383,-0.5731516605708529,0.3190028367464141,-0.28368994046112966,0.6994672128225705
30240,1726,OK,1201,1201,,34.15639,0.7844290252880395,0.3485829620203488,6.020000308366529,6.080891603199183,0.028288707683476046,2.749442734044993,7.229148148203936,2.8176925105994055,1.5390841053561586,6.5108210662136585,1.998379,133.14066211780735,111.50591751187937,16.831708932729903,0.27873209013745065,0.6771777660527017,-0.5681604468687487,-0.3754096451949313
30700,2196,OK,1269,1269,,13.564409,1.0011011444977376,0.7228639959305851,5.327116635555482,5.468355100662298,0.04935962248472909,1.125488121335259,2.0347993890090645,0.33173169732070273,0.0771267683283745,1.992919270406829,1.998379,22.59694136406084,44.93790770331016,6.263108805360158,0.28513203817491706,0.6591533405371252,-0.5732151668560225,-0.39451358272078335
21460,15123,OK,990,990,,58.774593,0.6998456615511626,2.966121617608975,19.622270143460828,19.857521169153856,0.08376572494887034,4.898906870799657,2.7928408650652914,1.6890999182219648,0.8487175423908697,1.955594423309556,1.998379,-30.541240282381665,-322.85633845960035,-63.04493973654075,-0.47918210851486237,0.4886526446012218,-0.43518915927723517,0.584990166969545
27346,15393,OK,1733,1733,,12.433968,0.44092424687374804,0.32646430176546426,1.7846245965848984,1.867050637380841,0.16153751610108524,3.5997140034771697,4.250455487607091,0.3536569660633768,0.0692183686314074,4.217715602412762,1.998379,91.51966219724798,-289.32682784238665,-54.63124175967447,-0.5765756080124158,0.28871749752830594,-0.25921894319208116,0.7190329021376465
12050,13986,OK,1565,1565,,21.76855,0.5964996649344073,0.05430711125179695,8.958804632321263,8.97880512945349,0.015869996148644927,3.9268110950231545,7.417339319145908,2.5021136512268995,1.5236449843405335,6.514514618174905,1.998379,-113.86910712228558,-35.15960830838937,-6.221894406596085,-0.5699236726843152,0.3595812402643007,-0.31127995093444144,0.6700694972241763
18560,4830,OK,1432,1432,,9.617306,0.20595471282938527,0.036854060896198554,1.4777539453519457,1.4924919726901102,0.03585583404674375,2.8912119638148184,2.0692757340729986,0.7174874961018212,0.3800673533285255,1.8589392491985492,1.998379,63.279288268103244,251.77465521063237,43.70804185279507,0.37647516052569824,0.6049427991565733,-0.5163696633302105,-0.47505055946499486
21440,15143,OK,1872,1872,,11.829206,0.01744146887773601,0.14743458245993377,3.4361802808669166,3.4393860038617925,0.03529298816177405,5.835625119443802,4.234908195453764,0.3145463067614944,0.08844495434037603,4.208744104260079,1.998379,-18.884573202001164,-322.29623274335626,-58.985578217681756,-0.4788424586580399,0.5219487274442862,-0.43681669645395793,0.5545003150627276
17806,4523,OK,1150,1150,,23.90563,3.6741919480346357,1.65762708493114,18.116520989980526,18.559519034826977,0.06079773068297755,3.9242044656345985,8.831059064031194,0.9052790572800768,0.20959970060030741,8.562726592974325,1.998379,92.90612809202784,230.40254328700644,36.755317638255214,-0.5626663230222265,-0.29608698049477633,0.2607507998614059,0.7264627514812926
18186,4593,OK,1149,1149,,23.103212,1.1471996639588837,1.7037594410328667,16.440241395553432,16.56805361066787,0.058707214577051935,3.924245730210578,9.505321856083242,0.9955808843717495,0.2652528839087136,9.069060555743064,1.998379,93.92213592413972,233.82178274364503,37.405699214492444,-0.5523645422590009,-0.3174079271990044,0.2736516042787085,0.7205972659411948
21460,15133,OK,1372,1372,,19.763302,0.09277258666667099,2.792088233121996,21.108349861172545,21.292411730849988,0.08996415215317748,1.8831501005160192,3.329556616253586,0.5667580209686984,0.16197893684636044,3.2052331386783255,1.998379,-31.86749558733563,-323.7378862302059,-63.500721165526734,-0.4726239900866956,0.48756783408764526,-0.43808360847130295,0.5890559592656505
17088,1385,OK,829,829,,22.803186,0.8651921118749377,0.5058139706221779,10.71645900749137,10.763219723789444,0.0999082650388089,5.988590263841578,2.7000756652275557,0.6511439424314667,0.22118247526885781,2.4621409867182225,1.998379,202.5181957850268,76.59633399513805,8.465549827507667,-0.6321392234054293,-0.03436952833814327,0.03370186876169113,0.7733582105312933
25620,14906,OK,1291,1291,,17.303509,0.32268923075660527,0.587467871393982,4.257058583131552,4.309500506993877,0.09194349104960059,1.2639839766579481,1.6310964962867929,1.271428793130697,0.698197293989649,0.505920667377401,1.998379,-32.46984793854628,-247.72932222207632,-45.10105391030137,-0.04875758352648131,0.7852009900234976,-0.6160777777329539,0.03911873078721055
21820,15273,OK,1891,1891,,20.416187,0.6120177412751271,0.09307269841463683,1.9946482018165097,2.0885041756806535,0.08161196974372277,1.310075960822197,2.196185850058572,1.3054039500270065,0.6753097879243348,1.6821605054906827,1.998379,41.40066252318519,-313.4014742718905,-58.49793074420222,-0.5403922899040592,0.416812181786324,-0.34440895590962206,0.6446908167610391
16908,1245,OK,1626,1626,,25.439812,0.7851906834303216,0.010940261189014339,2.315188823601483,2.4447378975239613,0.022395986866177147,0.6951035297514342,9.955241741525514,3.3796539006597435,1.555329394897924,8.882609931907545,1.998379,196.1931089789086,13.97576894671758,-1.9436375729125386,-0.6408005862593199,-0.0034836886520828248,-0.013090727582874277,0.7675878486625737
25060,14486,OK,1451,1451,,33.634964,1.604005765486708,0.08119777799290925,14.48035739790293,14.569151586343924,0.03355065520181553,9.023143790891044,5.948068769754063,2.3121658002286387,1.3553889577283504,5.496376572821676,1.998379,-38.57224978161458,-57.5087382539418,-11.095913847393453,-0.05462085087420946,0.7640522465860909,-0.6416034358902665,0.039821579455481995
18680,4950,OK,1710,1710,,17.181164,0.21838518171370602,0.1252368936908675,2.839743720074102,2.8508806995091476,0.06028513705787638,0.4398862522115955,4.2302344605272975,1.4812456035162032,0.8734408222433556,3.624054100948144,1.998379,47.80649690911911,226.3818137647659,39.30893345102003,0.09609114819728314,0.7511891966780331,-0.6405620537224763,-0.12712803531551406
30600,2026,OK,1789,1789,,9.476272,0.3058011898446227,0.06016719210494174,1.0112270228715117,1.0581656536203397,0.10056026511366087,0.38806460088894446,1.5513675981318311,0.38005235403926285,0.06262550937463496,1.4513917318951979,1.998379,36.60628667016358,54.60090391378166,8.658246555460753,0.2641889033885283,0.6901758366601503,-0.5783220177538867,-0.3455505485423249
27426,15393,OK,810,810,,31.388073,0.5880879157689742,0.29957523657166035,21.915896243417592,21.925831817089307,0.11263617351307117,7.190054947712216,2.457803700461937,0.6199837615165227,0.2306899148440762,1.8167135813856339,1.998379,85.16892430846683,-296.2027926202188,-56.02276441890602,-0.5781648564208676,0.3071361720112951,-0.23539959402451033,0.7183173405780909
17866,4493,OK,1125,1125,,22.511896,1.7044893508641419,2.149832330772932,16.21080864524876,16.441331452486377,0.11286113476611956,3.924310337746923,9.931884971205857,1.1009503973935515,0.3183055360175939,9.608866790242304,1.998379,95.97266507396336,236.98602698679477,37.48028250036394,-0.535677710001465,-0.34266754535645527,0.2901956178962524,0.7151327483207437
3366,1130,OK,1558,1558,,21.927116,3.971895513423815,0.21185728800890416,8.98923481403014,9.829912513436232,0.11003569578194689,0.8885042176616038,2.014897882735426,1.5855312550741645,0.6503748121732584,0.49046216628607864,1.998379,177.14400179736577,-4.627705182304898,-4.210430252990919,-0.448623157139895,0.567020705072734,-0.4675863595990841,0.5085152694005642
18860,5180,OK,720,720,,16.959547,1.6793886473987774,0.00851691501682103,9.7912463989341,9.934229955637894,0.03356754839201621,7.2204250675112736,4.591112098387997,0.31647937456982994,0.16204492514427904,4.5125946463510385,1.998379,16.68558717166728,147.58862876375343,25.74678525152814,0.12004337239024758,0.7442489561475871,-0.640549075647205,-0.1462188828637215
18006,4453,OK,1139,1139,,21.53095,3.7707790760623148,1.248262733714363,15.065243285018745,15.58006707076872,0.07031301654809814,3.9241207731081893,9.955911380803519,1.126273892250044,0.3320235255169237,9.65202207392455,1.998379,90.45910355044963,232.14129806619107,37.754683846535094,-0.5667161635436313,-0.2894745187500218,0.25493892012697983,0.7280408230156609
27526,15453,OK,1666,1666,,22.538671,0.34202112158999753,0.2597538813045102,7.0568522311839645,7.0699090474512145,0.034098442011828024,6.406057597713513,3.7833249645842337,1.892105139021349,0.8819034651382509,2.8526571229755318,1.998379,104.20357107032055,-280.0751449243968,-52.993870583311676,-0.5751610818724291,0.3247943784515262,-0.26597553833649507,0.7021077941685562
3761,1495,OK,852,852,,18.7309,0.8321149798060572,0.14049425536728802,9.700806676171817,9.737443409020077,0.07862406355859293,3.7988707481718156,2.8648544276191252,0.3893334420307841,0.09987412806790674,2.7787022073878713,1.998379,199.19768122302472,120.77445285954315,17.058412145244944,-0.6011928431434869,-0.21936677488987386,0.17673876837717387,0.7478026418648078
21860,15283,OK,926,926,,45.21135,2.4126777802338983,1.0190851853303124,6.814255738389394,7.3002486227776435,0.0918424543492786,4.845524638302421,5.472714214513827,2.2238415132867124,1.0406346011437837,4.73192216645329,1.998379,47.88581519542721,-313.17378298369215,-59.47269909924651,-0.5454326921042469,0.37854209563126,-0.33879244897913,0.6666548857795398
24980,14416,OK,1834,1834,,25.530317,0.130008578753238,0.07460811535443351,2.8378623572375634,2.841818319325167,0.03258944568928614,0.7386359530491169,6.990391610236417,2.2005752168664694,1.2977932431778108,6.462789567496703,1.998379,-39.794591104465006,-45.93670338173383,-8.820331986955157,-0.03359989286296781,0.764322615769747,-0.6431699558107308,0.031849555176034966
25420,14756,OK,1637,1637,,12.7563,0.0280115264452796,0.04452607258698954,0.6059739397523263,0.6082529345697992,0.039300980643792394,3.8988527656979413,0.6499109327388014,0.36636204976594255,0.05574822519638989,0.42228230840742853,1.998379,-34.03196281180786,-178.837014186723,-33.47771694133906,-0.051267485963160934,0.7667622228860306,-0.6381479953665364,0.047058202765949894
21640,15173,OK,791,791,,64.65898,0.14991562397828795,0.3393949097506769,3.833952007425533,3.8518633924789887,0.03700137072559384,8.252155591978308,7.8265936804940015,2.9527824680045573,1.4052789701708712,7.001203751205189,1.998379,5.810938585601791,-320.1324498388291,-59.50448410871824,-0.4890247105232466,0.49197547470957603,-0.4147047624296947,0.5889269265367925
17426,3943,OK,1772,1772,,10.336405,0.8155279157541425,0.2894986938504208,5.059192392079373,5.132672104780238,0.04069647887677095,5.109215859515722,2.764202044998015,0.5758069575665983,0.3308730978962118,2.5462177964718498,1.998379,169.01996438333427,164.73565374942623,25.620790804696643,-0.5768635686021837,-0.2867457070047682,0.2656804165719128,0.7172302552068366
21800,15263,OK,1915,1915,,16.940285,0.05839118311334901,0.12253589275083204,4.027262635251488,4.02954946719486,0.011740069955783779,1.9675721835858015,3.6103279728561932,2.0159762895962756,0.9309478443273487,2.84286271330342,1.998379,34.054268412775905,-314.86607423426864,-58.82836356695298,-0.5196464542248292,0.4433886361173591,-0.3792001173263485,0.6241645223762995
18226,4423,OK,1133,1133,,22.142706,1.3289984998688698,1.404558682720436,14.148680005578985,14.280201959570798,0.05825963321235165,3.924813514333588,9.851751092891075,1.0940970829931105,0.31143996235341787,9.540050464802757,1.998379,91.97772817364515,234.96240003942623,38.05890730121052,-0.5535726550764704,-0.3117067281946979,0.2720142024740132,0.7227755563120342
25680,14966,OK,1775,1775,,25.420467,1.203896803453613,0.3689868188856713,7.386036334805681,7.492599784116788,0.1568290299504823,3.7127084629340557,4.282199166557607,2.5036091688922752,1.4358895599974029,3.2910646280158273,1.998379,-34.50814966214,-269.2453473241794,-50.40198570261286,-0.08196006188600083,0.7545934029737088,-0.6468566502501671,0.07380933864582497
17028,1335,OK,891,891,,40.650734,0.5666366914698074,1.1765320443008234,8.676153211176763,8.773878237997115,0.05446429839703601,5.39763853627739,5.073642594352581,2.4214863631370322,1.194221505007461,4.4299615776694665,1.998379,199.21555760605986,54.32847684038837,3.8288968259284926,-0.6259174392118962,-0.006096889595312108,0.0013774315834755393,0.779864276595561
25600,14896,OK,1664,1664,,13.776175,0.41390889099058215,0.37902096975994715,4.786361175094164,4.819152494371559,0.06779604987607539,1.9306493094973576,2.681659735534085,1.8793255447018948,1.0070661728887123,1.6977383018513619,1.998379,-31.57957421641592,-238.92009912922552,-45.167019378006245,-0.012469842461032214,0.7481311573607684,-0.663393036964852,0.00734526524946191
30180,1686,OK,843,843,,43.31335,1.3145631449308497,0.15646068827888804,5.854888306381716,6.002688838278439,0.10345121885362314,6.09136819386326,4.235236890262467,2.4213065325363345,1.2151380822689526,3.3164744082529634,1.998379,145.35241809787948,120.91023796167595,18.466471796460738,0.2566884535984485,0.6848389705894438,-0.5826406324052664,-0.3544524165831281
25480,14796,OK,1785,1785,,9.499526,0.27381305411236767,0.054558448578388596,1.3097099644537185,1.3391379331133084,0.07987478127525173,0.27764236796697256,4.596183476411021,0.6265435202672998,0.2853424234830557,4.497302887293916,1.998379,-33.433643730431456,-197.86714243327688,-36.82088066303444,-0.05678354291535272,0.7662063212959427,-0.6381780683138818,0.049317903273367776
27646,15553,OK,1588,1588,,14.897212,0.5039364557529609,0.11491611502859858,3.847615476847685,3.8821775490834987,0.07507945526527167,2.6552178323437032,1.492988511919493,0.3841017532869826,0.12747977945665578,1.3934914139710086,1.998379,124.40924079645532,-263.78876362216124,-50.042409133144865,-0.5811552191031951,0.29239900844530997,-0.2596117997213637,0.7136968156120297
21680,15213,OK,1727,1727,,14.955237,0.45012845913044175,0.18856241891272132,2.0325969312570185,2.0903640114824045,0.05097378734292729,4.205649378365033,1.1622984337555478,0.7502970280112469,0.3346652218184514,0.614121067355407,1.998379,12.404665593629767,-319.99983676049317,-59.63462317655355,-0.48770498248321204,0.48221320124637274,-0.40466351568620895,0.6048650408787503
18066,4393,OK,1150,1150,,20.828838,1.8796803403397808,1.7687227597602635,15.718984518834995,15.929471199199554,0.06195638405387208,3.9225111281048175,10.696976632513842,1.258888568768331,0.38779989356335287,10.142501045296981,1.998379,92.71485352294896,233.62079008285096,37.26402698116967,-0.5528428138253996,-0.3089707748313058,0.27071372359542967,0.7249937678069065
