query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
8740,8030,OK,1659,1659,,27.303646,0.1025534298249865,0.15755948272120854,1.725574558163666,1.7357850536129102,0.012183214992763607,0.2519187935071259,4.653725974744037,1.6607649516159553,1.0668596688775867,4.066436919171968,1.775163260627196,209.14974156134116,3.256640233703607,-0.18662717102566012,0.4181132717104505,0.5773532831519781,-0.5725472913470202,-0.40501120678865826
7960,10880,OK,1370,1370,,31.716862,0.08909124445462333,0.41858558958425557,13.131272225562974,13.138244228491402,0.040256800987855904,1.8998076293060275,2.925065349256779,1.416884821363872,0.9050354258471796,2.3611145836576424,1.5450298968451563,235.99634967263682,13.180819825952783,1.2142724378415075,0.4046682158532152,0.6111969562979012,-0.5647676437922768,-0.37910344790792505
7860,10750,OK,1774,1774,,19.330936,0.24613399427975147,0.08151765516606028,1.9095573207090188,1.927079716129378,0.04114696612024431,2.35638227041184,1.6698813651663555,0.7463505236964723,0.40863701822241705,1.4502707923050444,1.3133050665649721,254.9355366799838,16.463269395022404,1.7956512945484138,0.4292969844943969,0.5722961693649654,-0.5460320406233202,-0.4359245396246202
5180,4170,OK,1584,1584,,19.392712,0.25652731242899773,0.15483148384653533,1.8350077989872022,1.859309730183764,0.0241600752589627,0.11641379900540337,1.7716427211103267,1.0069494207525214,0.3759765247971507,1.4642042133133728,1.2730908618303218,134.94054698028856,-179.88017720044922,-0.49697253836576716,0.13704854935906197,-0.6853209623496112,0.7042983687139477,-0.12456597251919095
9020,8200,OK,979,979,,41.88811,1.1335043013616657,0.2938589016960361,5.339270444921117,5.466168122123536,0.03555945499036699,3.9458999457601913,1.7571613021452155,0.9483353340716417,0.4858058879526226,1.4329658910464076,1.4353681243470835,155.62147243740603,-16.036027019452007,-1.946438985531697,-0.35417028187110183,-0.6094717135760221,0.6141246761109235,0.3549063594551455
7840,10700,OK,1780,1780,,22.757221,1.079007949618413,0.558875650795155,8.244684078401463,8.333751598232215,0.04807333809883737,1.9318898654449779,1.6246846778823578,1.1957623111646527,0.6442842749477191,0.7258802193951399,1.5610697590924918,268.71586578374047,17.665643108702387,1.42650786108401,0.438939010529285,0.5541683497177184,-0.5456917406137646,-0.4499450071204618
9380,8570,OK,1245,1245,,38.990097,1.5028879727122766,0.6028048761324186,7.650104379974616,7.819599925937326,0.04361036975362087,2.854900811644469,1.9334877293835107,0.8474747700129229,0.4825426792272687,1.4301678910506777,1.6290609600771175,209.79360621942533,-11.509141173857662,-0.9638015180415531,-0.5887494033647475,0.3474060959520143,-0.36634339319088316,0.6312492873646859
9080,8300,OK,1549,1549,,19.387,0.0583076798586013,0.0560906697250662,0.4500166149981144,0.45723178207016707,0.03349539687162123,1.7282583305704906,0.9737026308059638,0.5945938239940354,0.12320063660000002,0.6618664746468248,2.7965925325624137,145.94073903399487,-25.09335062196773,-1.8066776467926735,0.00869582243629468,-0.704848678001819,0.7083508600076944,-0.03676660057177197
8820,8090,OK,1678,1678,,39.410896,0.0041181990411454095,0.1712590698817398,13.083383860586308,13.084505335396917,0.03388487917080673,0.32822053467796136,3.797553740479213,1.663627324788811,0.9882586935129978,3.253502396724387,1.7927255858170834,199.76896515799422,0.8113689123735295,-0.6762065156727732,0.39785949666498605,0.5929546096327417,-0.5805444785294499,-0.39125536453540904
8960,8190,OK,1567,1567,,36.77034,0.3947489296315933,0.7707332601542828,10.310576322266389,10.346875884682952,0.06065496361131026,3.5246097428748286,1.8070951249240146,1.1379030164172443,0.5620513584248892,1.0756882421904281,1.7727428284374365,168.64062344715458,-9.110970001376979,-2.412099030148902,-0.3850468008975449,-0.5911696450882277,0.5950419516589759,0.3849447851454835
5060,4050,OK,923,923,,29.114504,0.3454151714523269,0.022849605041694653,1.0330082662263338,1.08946767882849,0.024128795946430654,1.0634375795591107,3.221946121833868,1.0859444346903564,0.5704531033717335,2.889912228899682,3.3223735547424926,124.71186389896285,-152.87739090551852,-0.9353792915210959,0.0416312007310562,-0.7041156090806678,0.7061414460103064,-0.06206698318046618
8900,8170,OK,1372,1372,,43.232056,0.5681178650602148,0.20111322092485126,7.05975993826133,7.085436812371624,0.042883043811104554,9.178002992525192,2.0423225254065622,1.0152014327208643,0.5887186752960796,1.5980145643077002,1.7180814418462622,176.7383886976096,-7.499897769552362,-1.5667445872752024,-0.3907631608991949,-0.5916090973416173,0.592966742707749,0.38169787799943156
